Date,aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc,bac,wfc,gs,axp,blk,pfe,mrk,abt,tmo,lly,orcl,csco,qcom,txn,adbe,crm,avgo,wmt,mcd,nke,sbux,low,cvx,cop,ba,cat,hon,ups,vz,t
2013-12-05,-0.016175255,-0.0071324827,-0.0131876115,0.0031702681,-0.015674744,-0.0075200237,-0.008905008,0.011421419,0.010011509,-0.0027054,-0.0006615346,-0.008245325,-0.010327649,-0.02725546,0.0009635084,-0.015069956,-0.00079320837,-0.0009380602,-0.015299786,-0.021950494,-0.027479772,-0.008597836,-0.016565721,-0.008316851,-0.009157315,0.015871331,0.01354998,0.012333402,-0.0037073097,-0.01704725,-0.016277812,0.0028235419,-0.0104708355,-0.009281084,0.008415779,-0.00050360966,-0.016503552,-0.009558347,0.010922302,-0.015412805,-0.006548696,-0.03806572,-0.010493172,-0.010494396,-0.0019701966,-0.009284783,-0.0046063447,0.007731068,0.020508513,0.00045631966
2013-12-06,0.025724791,0.018806316,0.005648699,0.016225193,0.013054222,0.009776761,0.005632665,-0.0022057863,0.0167035,0.015330829,0.010613994,0.010720202,0.014336875,0.01321609,0.0145352315,0.006942128,0.012296527,0.00896125,0.018257773,0.013474014,0.012300778,0.008629221,0.014037364,0.016519578,0.016837409,0.0071010124,0.0007222509,0.01173624,0.007293054,0.005258785,0.0093977945,0.013514351,0.006990397,0.013388701,0.0095283,0.018934285,0.02207084,0.0028248793,0.005606373,0.013463623,0.019538442,0.016506657,0.0039351406,0.0061681406,0.006237711,0.010816792,0.012370116,0.012501328,0.007987821,0.010936661
2013-12-09,-0.0037285234,-0.0070603853,0.010189163,0.002781091,0.0010717937,0.0062223133,-0.0035252026,0.018693788,0.003188145,0.0026225946,-0.0029164245,-0.0061532734,0.0036471453,0.011427262,0.0027057317,0.003155155,0.007872269,0.0027509197,0.009218777,-0.0116522275,0.0062327217,0.0013980867,-0.003131255,0.0068476433,0.010371892,-0.001960528,0.0009674692,0.0010952156,0.00922077,0.0058613024,0.0005899751,-0.0018463652,0.0048768176,-0.0005797851,0.0044438145,-0.005488241,-0.002438564,0.010342032,0.0037267474,0.019555097,0.018924,0.008419868,-0.0016996093,-0.0030077212,0.008134971,0.0011220551,0.0024964437,0.002706868,-0.008208785,0.0038244235
2013-12-10,-0.019897776,0.0010934928,-0.01578656,-0.00032359175,-0.005713041,0.004518897,0.00552194,-0.050946843,-0.05126696,-0.011819806,-0.01337282,0.0020531665,-0.0007034859,-0.0012196726,-0.009243984,-0.0017373711,0.00083707506,0.007063833,0.002557915,0.007888077,-0.0038782088,-0.0079217395,-0.008161848,-0.011346796,-0.016477223,-0.0059648086,0.01812974,-0.0021389346,-0.010272571,0.011345974,0.013602134,-0.01241533,-0.00955141,-0.015306653,0.0018682019,-0.026830047,-0.040548116,0.0010495014,0.008761469,0.0024389636,-0.00039169414,-0.0010856241,0.0014282254,0.00070341164,0.004652473,-0.0034869271,-0.003365443,-0.010838686,0.00088274304,0.0036813682
2013-12-11,-0.028816286,-0.0028044498,-0.0055273934,-0.0072089517,-0.016206449,-0.005588148,-0.0008693966,-0.04544875,-0.0030083777,-0.011935627,-0.020378323,-0.00043406617,-0.013860737,0.0011539669,-0.016296547,-0.014149125,-0.007880296,-0.021685828,-0.011404974,0.014525454,-0.019590575,-0.014547978,-0.022531867,-0.017447414,-0.019117823,-0.0064352797,-0.009837758,0.0018542428,-0.014713457,0.0029945835,0.007777216,0.0009826347,-0.014932446,-0.00861678,-0.012825655,-0.022670237,-0.018261926,-0.004165595,-0.0031438852,-0.011120917,-0.0060819844,-0.0132974135,-0.0033641732,-0.0021988791,-0.008354997,-0.012768206,-0.013031051,-0.015146453,-0.0015558316,-0.009496969
2013-12-12,-0.007640488,-0.005017849,0.015443514,-0.011385329,0.005938011,0.0007193303,-0.010854444,-0.03742931,-0.026147282,-0.003941128,-0.006625542,-0.023397304,0.00012960029,0.0024894187,-0.0073900092,0.012878518,-0.010496756,0.002264154,-0.010713149,0.0067722835,0.009899037,0.004660408,0.0033816926,-0.00013534632,-0.001324787,0.0102435015,-0.0025057248,-0.0075368723,0.009696434,0.00197299,-0.023519954,0.007706692,-0.008921896,0.002255107,0.0010213784,-0.029823922,-0.003101876,-0.009077884,0.0022484763,0.0070263525,0.0019630925,0.00472157,-0.007378588,-0.013844293,0.0074502695,-0.0026147873,-0.0020530715,0.0045878342,0.002754982,-0.0149107855
2013-12-13,0.0040714825,0.0071518645,-0.009452525,0.00077266974,-0.0006425311,-0.0015542214,-0.0054631834,0.03809603,-0.010513519,0.0049829334,0.00090598565,-0.0093515,-0.0008399299,-0.009070242,0.003811466,-0.005229745,-0.002471662,-0.017890224,-0.0032567582,-0.001840783,0.0006903765,-0.0003611215,-0.002108173,0.003365304,-0.005110894,0.010361192,-0.007826276,-0.008786654,0.0076250983,0.000202697,0.006315433,-0.0056896913,0.008838491,-5.1353127e-06,0.011792803,0.0003774654,-0.017827472,-0.01779997,0.0056847436,-0.0003961008,-0.006619655,-0.0001107991,-0.0016776386,-0.0037540926,0.001808145,7.6034e-05,0.0015561518,0.0046120198,0.004476803,-0.0046476442
2013-12-16,-0.007562999,0.0069533847,-0.0058456752,0.02599464,0.00063935295,0.001458674,0.010270113,-0.004201115,0.035729505,0.010985109,-0.005084033,0.02006008,0.005715143,0.0060214484,0.009142227,0.008221878,0.0014509538,-0.004222047,0.0007149339,0.019516012,-0.0021025278,0.0044921217,0.00574368,0.0038368334,0.012764942,0.0012688804,0.0060330303,0.013665453,0.013411988,-1.402921e-05,0.016114077,0.009305328,0.010417792,0.004198417,0.0011766395,-0.0027268678,0.0067750323,-0.007978061,-0.0014540856,-0.0077040335,0.0024309126,-0.008567115,0.00783889,0.011076185,0.009409458,0.0057160505,0.008439221,-0.00040279236,0.013069386,0.0021325536
2013-12-17,0.009391754,0.0039518,-0.00012151408,-0.010896303,-0.005213323,-0.00087216217,-0.0083824145,-0.011367836,0.017511228,-0.012438612,-1.1564465e-05,-0.0066211144,-0.004030404,-0.007735858,-0.0062051234,0.0035775925,-0.0043179556,0.0085647,-0.007607533,0.009022292,-0.009920395,-0.0051429626,-0.007188753,-0.0062055923,-0.0048686857,0.012984745,-0.005289529,-0.0076747667,-0.002405666,-0.0050741322,-0.018188694,0.008336765,-0.002855343,0.007123228,0.002477922,-0.032900196,0.0004064804,-0.005475452,0.00096087414,0.005826799,-0.0041202656,-0.0038121445,-0.006366225,-0.008307875,-0.009289322,-0.004137644,-0.002537398,0.0042593195,0.0052080257,-0.009934063
2013-12-18,0.037932318,0.00814323,0.010430691,0.014286733,0.03067156,0.02100727,0.011297617,0.000908155,-0.012256976,0.028676732,0.03383606,0.03288044,0.023577534,0.047957942,0.021371119,0.012106107,0.022884717,0.013826245,0.028335208,1.3447367e-05,0.039897382,0.026454508,0.036244743,0.028985532,0.028696567,0.019440647,0.02291973,0.02251767,0.0070957253,0.022659462,0.00932428,0.005986287,0.01199607,0.011780497,-0.0046483763,-0.006234113,0.026826829,0.020170866,0.008519502,0.020775614,0.018586375,0.017698105,0.016804788,0.011547395,0.013102328,0.016417086,0.018375685,0.00824065,0.0038904818,-0.0039985245
2013-12-19,9.303191e-05,0.00075144577,0.006275759,-0.009961253,0.0046426905,0.003535059,-0.00015795359,-0.02133517,-0.0046921493,-0.0051237466,0.0051859473,0.00034384304,0.0015780971,0.014772914,0.0010282765,-0.015421389,0.0033395735,-0.008368558,0.0055972408,0.0028085634,0.009468635,-0.0023484936,-0.00051056023,0.0031399045,-0.0030795943,-0.010209892,0.00042453656,0.0073233587,0.0057426314,0.00037679728,-0.007615476,-0.009721709,0.011572757,0.0047286283,0.012528678,-0.007645653,0.019264927,0.0021012104,-0.00526822,0.0014096531,0.0076361354,-0.009977369,0.0021362877,-0.003414487,-0.0047529996,-0.0009503386,-0.00057886017,-0.0028011438,0.006091134,0.009645271
2013-12-20,0.0028833803,0.0061219907,0.013087183,0.012189746,-0.0021845552,-0.003906476,0.0030908617,0.025322136,0.03353433,0.012108529,0.012992749,0.008343303,0.0034085046,-0.00792626,0.010596994,0.012110707,-0.0066663814,-0.009220511,-0.010801898,0.019578876,-0.00491866,0.008117994,0.0058204853,0.0071280277,0.008258539,0.011525827,-0.006724059,0.0054610237,0.010841607,-0.009284337,0.008560577,0.015126184,0.0038849616,0.015912209,0.004911374,0.0070742127,0.015579484,-0.022919815,-0.0034223804,0.005674056,0.011114367,0.0074007083,0.008597385,0.008338554,0.004054101,0.005357941,0.008195577,0.007294347,0.0045111883,-3.45055e-07
2013-12-23,0.033743367,0.010477428,0.0074184774,0.017887998,0.005183434,-0.003672752,0.003554346,0.005395185,0.045238916,0.015358818,0.018062605,0.0032578886,0.0059965015,-0.0023469348,0.010396496,0.009309563,0.00017146002,0.008142842,-0.00054610084,0.013238385,0.00395118,0.0057137758,0.007850146,0.009653767,-8.124672e-05,-0.00068012904,-0.0101712495,-0.0006234213,0.0033031832,-0.018126735,0.0055157063,0.01513538,-0.0037931716,0.012425136,0.016111355,0.014543885,0.024372924,0.0012738355,0.0052823992,0.019978095,0.0072622024,0.019021887,0.0053978846,0.009998148,0.022483388,0.006511943,0.0071592177,0.0015248493,-0.01270243,-0.00051815563
2013-12-24,0.017896973,0.0003602528,0.0016365668,0.009736583,0.011296358,0.0016474545,0.0013575922,-0.002247548,-0.021507006,0.006403705,0.006087396,0.0102248825,0.006770047,0.008774335,0.005664455,0.0029114527,0.00038274538,0.0009300291,0.0023940427,-0.0026099377,0.013896294,0.007597765,0.01224901,0.008494735,0.0025160452,0.004172925,0.012119394,0.0047827708,0.0035254494,-0.003561407,-0.0028613203,-0.0042407895,0.0003524453,-0.001257854,0.0010727767,-0.010382288,-0.0058341622,-0.003027813,0.0041440763,0.0025402498,0.005603553,0.007925768,0.006047379,0.0057327813,0.006446969,0.0033362932,0.004192931,0.0029382452,-0.008393319,-0.004911602
2013-12-26,-0.011741367,0.018681495,0.016847445,-0.0004286496,0.0047145085,0.0064637163,0.015377507,0.029566653,0.009508485,0.015185516,0.009579981,0.043588415,0.004534474,0.013244362,0.010720116,-0.0016562084,0.015048603,0.0009390651,0.012910016,0.0052275695,0.0111605665,0.0077880765,0.007978361,0.010676613,0.01371275,0.0031790095,0.013043163,0.0034615276,-0.010149063,0.0268022,0.02053979,0.012715418,0.00030016433,0.01134255,0.008817352,0.037192903,0.030753732,0.003705304,0.017836878,0.015877616,-0.0019317353,-0.013351213,0.01546631,0.022747764,0.010782331,0.0024180159,0.0055572656,-0.006409057,-0.0012835311,-0.0028499411
2013-12-27,-0.00529138,-0.0018727855,-0.0018472458,-0.008002241,0.0023752504,-0.0012960895,-0.0020576243,-0.009010963,-0.024217037,-0.002260181,-0.003984815,-0.012248773,0.0018642345,0.009793846,0.0011773756,-0.0056419144,-0.0039639864,-0.008934112,-0.0015773879,0.00410678,0.0097981645,-0.0005871713,-0.0012010306,0.0009796576,-0.007721284,-0.0015829003,0.0045347135,0.010871345,0.0016787855,-0.008235245,0.012349207,-0.0072573973,0.010031242,-0.004415541,0.010124093,0.0056657945,-0.00044737227,-0.011116028,-0.006335754,-0.001555946,0.0017362428,-0.0011471317,-0.002970943,-0.0072679217,-0.013044849,-0.00046850886,-0.00022825012,0.0013444835,0.010962322,0.006838353
2013-12-30,0.026362082,0.006496096,-0.009180748,0.006945344,0.00024339324,0.0010998158,-0.00431717,-0.013938418,0.015431931,0.0074499454,0.010132094,0.008017931,0.00082882424,0.0059001306,0.002630311,0.0018902656,0.0051452923,-0.0022038918,0.0007146274,0.0034400518,-0.0053839693,-0.00059411256,-0.0021246437,0.0039538634,0.0021400675,0.0003342259,-0.0031618127,0.0040303543,0.008312812,-0.0005090876,0.00069731567,0.009524612,-0.009109656,0.0015167226,0.0046239696,0.0067417338,0.00966658,-0.0050777434,-0.0049404223,0.0006857747,-0.0016485557,0.0049909083,-0.0071059526,-0.0048479373,-0.0018140848,-0.0022331607,2.9867108e-05,0.001845247,-0.0037120446,-0.00578943
2013-12-31,-0.002212794,-0.0162246,0.008526068,-0.022797346,0.00410359,0.0031031873,-0.0010660505,0.014945431,0.084447056,0.012722973,0.002905501,0.0075756554,0.007846149,0.014958971,0.009469327,0.017825615,0.005580992,-0.00569249,0.0083892085,-0.0128187,0.01114779,0.0034200863,0.0036409525,0.010714619,0.014405005,0.0048631625,-0.007931182,0.012842372,0.0016562969,-0.009275841,0.025747612,-0.0043923357,0.005463534,-0.0058757197,-0.002976491,0.0059176125,-0.0024750885,0.018525207,0.006140318,0.021406028,0.030465748,0.021928499,0.0009869081,0.009722463,0.009648482,0.004420293,0.0052463617,0.0025474725,-0.018128216,-0.0015883432
2014-01-02,-0.006142552,-0.004481586,-0.00554794,-0.023130037,-0.010192208,-0.0014560637,-0.010089444,-0.03345992,-0.027286375,-0.018628221,-0.008324072,-0.01402043,-0.00920517,-0.011761315,-0.01423241,-0.0021166625,-0.008023671,0.0015278328,-0.009148552,0.0021700286,-0.009148866,-0.010539767,-0.014219946,-0.013092705,-0.016437354,0.0037773326,-0.008169242,-0.022460926,-0.011965662,-0.0052494816,-0.0106536355,-0.00104421,-0.01281633,-0.005435791,-0.0064206314,-0.032539476,-0.017732274,-0.0006090737,0.00014090957,-0.0033160388,-0.0049846615,-0.0059672687,-0.009692996,-0.012725671,-0.016082179,-0.0099710375,-0.010289894,-0.0044665094,-0.0039550858,-0.0059210765
2014-01-03,-0.010697049,0.009109072,0.013298322,0.0054714656,-0.0015965146,-0.0028604846,0.008430708,-0.009694254,0.030159947,0.0042914385,0.008194696,0.01927975,-0.0012285132,0.0025258726,-8.073589e-05,0.0076425076,-0.0054677427,-0.0065057534,-0.0067668217,0.012711573,0.003688957,0.002257029,0.0017376782,0.0010468969,0.004773149,0.0039432226,3.7905294e-05,-0.0023255316,0.004072933,0.005702368,0.013335047,0.007188732,-0.0043857615,0.0034570748,0.0054055937,0.016486226,-0.00055851537,-0.01502867,0.007757835,-0.00996836,0.015556613,-0.00016463595,0.010764159,0.009930265,0.0032922633,-0.00014548548,0.00061666634,0.00077836675,-0.0060123457,0.0010244697
2014-01-06,-0.00045817718,0.010658473,0.016577851,-0.00667526,0.0012505059,0.005693336,0.003511116,-0.011736622,-0.045567732,-0.0048971972,-0.013675583,-0.008562607,-3.3654505e-06,0.0066165095,-0.006468528,-4.150346e-05,-0.0009361704,-0.0032549016,0.002696254,0.017438188,0.0023027495,-0.0016326599,-0.006732174,-0.0030463024,0.0021415635,-1.34781e-05,0.0016742633,0.006172494,0.0050810482,0.019213777,0.012039443,0.01901269,-0.019344604,0.004307057,-0.0004912582,0.004721567,0.007876359,0.0022665414,-0.0041786884,-0.0066543245,-0.011849489,0.00027354294,-0.001074052,-0.0039325026,-0.007362803,-0.003787387,-0.0034818542,0.00067240675,0.003325658,-0.0065056398
2014-01-07,0.0019292147,0.0130895525,0.0056442837,0.0143570015,0.004482007,0.00058545545,0.00010543573,0.034889396,0.01576018,0.014130602,0.011229236,0.007964354,0.00694261,-0.0039885263,0.010721613,0.013119698,0.0080915755,0.006964467,0.0059547126,0.0011933432,0.0035990668,0.0047587054,0.004460364,0.011744383,0.012649156,0.011434747,0.003742591,0.0010962952,0.0031778463,0.0010702729,0.003506926,0.014100816,0.0066525084,0.008865555,0.015175012,0.022285778,0.005077466,0.00013638742,0.006986409,0.00461272,0.013528746,0.02152013,0.00034386828,0.004359451,0.010473571,0.0048950305,0.008190736,0.0073290654,0.0010205982,0.0036027308
2014-01-08,0.01837114,0.009674485,-0.009706704,0.010973997,0.0020802056,-0.0041112555,-0.0015761685,0.02717187,0.07480286,0.007931481,0.009309463,4.4283457e-05,0.00133082,0.0024557135,-0.00096242595,0.0021593533,0.0027009018,0.01390872,0.0010423221,0.010723637,0.00022252405,0.0021745937,-0.002398046,0.0014612288,-0.002638735,-0.0028482585,-0.009214603,-0.004054368,0.002883714,0.00044426817,0.0196498,0.007699643,-0.008074832,0.0019796244,0.015164632,0.013952401,0.02690052,-0.0032939576,-0.004714458,0.017187819,0.008300695,0.0017364612,-0.0029746548,0.0007742031,-0.0067437766,-0.0011577845,0.0005943535,0.019320132,-0.007087966,-0.01516916
2014-01-09,0.004053479,-0.0015273831,0.0074640648,0.013143161,-0.008119569,-0.0063687377,0.0009126583,0.017765893,0.008001057,0.003566584,-0.0050810333,0.008599924,-0.0024779656,-0.0039031203,0.0037233813,0.0073115025,0.0056716693,0.0062036063,-0.0008060553,-0.008402718,-0.012257105,-0.005581734,-0.009467629,-0.0011541811,-0.0019375506,-0.0019622277,-0.00883767,-0.00022887503,-0.0025870614,-0.015416209,-0.009022922,0.0011641099,-0.003733268,-0.0029737835,-0.0017978793,0.00882717,-9.97819e-06,0.004497881,0.005938391,0.0027532703,-0.007282412,0.007239091,0.0002564378,0.0063841683,0.008164677,-0.0025401365,0.00012608345,-0.008348575,-0.0003462173,0.0027156484
2014-01-10,0.024273029,0.019347372,-0.0046805544,0.02100414,-0.010148702,-0.0077641057,0.0005176689,-0.015168111,0.0136409085,0.01635064,0.009176609,0.009589015,-0.0011756443,0.012285973,0.007526045,0.0013424251,0.009564994,0.0020552548,-0.000517272,0.015701083,-0.01854137,-6.26836e-05,-0.008647999,0.002141879,0.00819143,0.007416407,-0.009409881,0.0027628446,-0.0038445177,-0.0058092466,0.016502934,0.01185953,0.008013188,0.010074676,0.027739212,0.0114841275,0.026026748,-0.013942444,0.008951252,-0.010111898,0.0038424188,0.012039783,0.0019867374,0.00813044,0.007836899,-0.0011950241,0.0025904549,0.012451762,-0.009502857,-0.01104125
2014-01-13,0.0053818044,0.0014057234,0.0035789227,-0.018814428,-0.010029152,-0.01888694,-0.0039916225,-0.04075036,-0.019464698,-0.02280682,0.009690989,-0.017246712,-0.014482598,-0.010767315,-0.013730327,-0.014314426,-0.013561749,-0.0058139595,-0.019289741,0.002844695,-0.0036149463,-0.009762846,-0.014099322,-0.014551833,-0.017591294,-0.022833878,-0.01212278,-0.0128283715,-0.0062641865,-0.01476676,-0.03365035,-0.01956181,0.007870298,0.0017548297,0.008079357,-0.009336615,0.005356515,-0.007783084,-0.0006771521,-0.03298223,-0.014793316,-0.012623839,-0.00093652634,-0.007706629,0.009094972,-0.014373127,-0.01589774,-0.00081333425,-0.018479828,-0.010639561
2014-01-14,0.003584914,0.032060795,0.011034366,0.0024332572,0.007773363,0.004915996,0.0061313347,0.07865877,0.0069714906,0.01737848,0.011669302,0.0036414824,0.0104335975,0.0029509957,0.016479371,0.0022911718,0.014323464,-0.011009835,0.0155533515,0.028938135,0.002617259,0.006044055,0.008803113,0.016986199,0.014339981,0.009807378,-0.0038890503,0.0011981139,0.023045309,0.013619289,0.0032454133,0.0032714545,0.021241054,0.025712036,0.016663462,0.042547986,0.017442988,-0.007097086,0.012058127,-0.001323713,0.0017751204,0.012384998,0.009046455,0.008332221,0.025126878,0.010283345,0.014315646,0.008143341,0.0071748146,0.008093143
2014-01-15,-0.018824523,-0.009240972,-0.0085871555,0.0019413317,-0.0020896,0.009181598,0.0058737686,-0.009749493,-0.057268396,-0.0023264186,0.0010242695,-0.031966444,0.0057770982,-0.0003054086,0.00677617,-0.0013600611,-0.0017001346,0.011394173,0.0014391729,-0.0025680605,-0.004289942,0.0008802172,-0.009229386,-6.7590736e-05,0.005059834,0.01205557,0.0028493972,0.007210534,0.014379742,0.010739025,0.016175637,-0.004541358,0.018531403,-0.002705275,0.013353648,0.012453476,0.006983676,-0.0066524246,-0.012077545,0.022362962,0.00094766496,0.0039755134,0.0061173053,0.00042710267,-0.00017497223,0.0057709096,0.0067637977,0.008353791,0.0032210357,0.006878244
