aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc
-0.011717432,0.008215511,0.0027567018,-0.00669923,-0.0033601325,0.012149702,0.0076974407,-0.010167929,-0.13335554,-0.011038473,-0.012979047,-0.10062812,-0.003966165,0.005548143,-0.002976789,-0.0016247255,-0.003733916,0.0079929475,0.019516543,0.005626202
0.004804121,0.0039522955,0.008585237,0.007542502,0.004663767,-0.006467249,-0.002499271,0.018887809,0.010943367,0.011157694,0.009183952,0.0187247,0.005486481,0.0020385985,0.009341394,0.011618904,0.010922239,0.0025375143,0.007006812,0.00729706
-0.005681771,0.0022297634,0.00085001934,0.0005082247,-0.00078957324,0.0005082926,-0.0023546151,0.048178233,-0.0012032685,0.0054983697,0.0038766395,-0.0035079555,0.0010532326,0.004639406,0.0074468567,0.0045129927,0.0038153746,-0.014687286,0.0017487046,-0.0026986564
-0.0048640342,0.0107311085,0.0013458503,-0.013696441,-0.003909191,-0.0050789905,-0.004256806,-0.0069756126,0.002712376,0.0034689014,-0.003844859,-0.0036116866,-0.00078694057,0.0016978949,-0.0028622695,0.011045821,0.010867867,0.008831822,-0.007890862,-0.021746919
0.0014005695,0.016438771,0.018247973,0.024703655,-0.00360808,-0.009858607,0.002099038,0.07648897,0.0005089105,-0.0010081828,0.008746222,0.03418771,-0.0014018246,0.013921617,0.0013194412,0.017142296,0.018283596,0.0048675667,-0.0004566959,-0.007017995
0.00374956,-0.0149248205,-0.009487208,-0.026312113,-0.01442832,-0.009380419,-0.012527933,0.015551524,-0.026581395,-0.020249136,-0.003921604,-0.003805854,-0.013351042,-0.014218841,-0.016020501,-0.015534748,-0.013471038,-0.018031675,-0.012667077,-0.015473065
0.0104548875,0.014407143,0.014071752,0.025576495,0.012648244,0.0013408154,0.00527506,0.022890838,0.015812675,0.010759523,-0.00068394095,0.03682761,0.013244862,-0.0049137427,0.014550412,0.017927678,0.01655234,0.01670722,0.006895159,0.0070027984
0.008488791,0.0004858598,-0.006143755,0.01663218,0.010841695,0.0024470617,0.0016631159,-0.0070936643,-0.0013040607,0.008220177,0.0020088516,0.00018096065,0.0071708034,0.0041599143,0.009324808,-0.0040561236,-0.004209079,0.0036847356,0.0062775956,0.006879243
0.0010921312,-0.00224382,0.0026670997,0.015927957,-0.0054496224,-0.009771584,0.0006034509,0.062440142,-0.013993847,-0.008688388,-0.016422907,0.012605797,-0.004578027,-0.005930253,0.0035952353,0.014312835,0.015351426,0.00093276263,9.117578e-05,-0.0045525464
-0.012880132,0.0025973613,0.012769984,-0.02546164,-0.0045253932,-0.001880091,-0.005643034,-0.050918594,-0.08432618,0.0021947664,-0.002427545,-0.049582884,-0.004171659,0.014608847,-0.0010102508,-0.004402033,-0.004781326,-0.004740932,0.010042999,-0.026210483
0.006661662,0.01934164,-0.014223335,0.035514314,0.0075461785,0.0040407605,0.008219061,-0.033567175,-0.009950826,0.0067119068,0.010259231,0.017549306,0.0022020699,0.013220716,0.01122638,-0.0054368223,-0.0036582167,-0.001016545,-0.0056133,0.00047800684
0.012160796,0.002341741,-0.0043252846,-0.024243936,0.0063835513,-0.004154444,-0.0077669593,-0.010371094,0.0027845083,0.009524007,0.00048102334,-0.034986265,0.002583938,0.0013912853,-0.00058598793,-0.010249747,-0.009673539,0.005291932,0.007237113,-0.008674211
0.013875959,-0.0118110515,-0.035396017,0.011201242,-0.015323417,-0.007776118,-0.0020685792,0.075453006,-0.017494846,-0.01262693,-0.01188247,-0.04148645,-0.012952063,0.0076515535,-0.0053759255,0.0042021237,0.005048343,-0.007440775,0.005129596,-0.021756353
0.021863598,-0.038584366,-0.038999725,-0.0413559,-0.033689294,-0.00512598,-0.007476761,-0.064655595,-0.032362472,-0.012115824,-0.03639313,-0.05596031,-0.025943967,-8.652173e-05,-0.01164067,-0.021538293,-0.022636518,-0.022261031,-0.023994338,-0.028938415
0.015363246,-0.026376976,-0.0034954334,-0.015994936,-0.009633863,0.010895277,0.0043605003,-0.013808418,0.008181456,-0.008596966,-0.006949481,0.008561742,-0.002353983,0.0029109882,-0.007495908,-0.0032716459,-0.0032577296,-0.00833579,-0.009932806,0.0129122045
0.0075666085,0.013972357,0.007436192,0.0141693745,0.010602555,0.0033644317,0.0035729678,0.0184399,0.006629987,0.007054099,0.00027115224,0.008882268,0.008346015,-0.0021915557,0.010764375,0.0018389217,0.0024769786,0.005536712,0.006357679,0.00017263228
-0.008267006,-0.01982538,-0.008467227,-0.014738405,-0.0126650855,-0.0007161957,-0.004025237,0.01070446,-0.0039265514,-0.020975498,-0.01758801,-0.009415769,-0.009610175,-0.009927206,-0.0127786305,-0.010233392,-0.00945425,-0.011149399,-0.013923521,-0.0041380567
0.027915822,0.018088918,0.02082422,0.025508948,0.010750754,0.0022054105,0.0037912133,0.016185168,0.0040591215,0.02537538,0.010216132,0.0018951595,0.012288955,0.011582419,0.027437596,0.016485391,0.014907469,-0.007249628,0.012331441,0.0049675023
-0.008597522,-0.0058104144,-0.009653095,-0.0003136103,-0.012259189,-0.0068781944,-0.002000607,0.0141378455,-0.018537873,-0.003290487,-0.016688518,-0.0031441317,-0.009135501,-0.0043947063,0.0009377226,0.0045972555,0.0023743135,-0.0076591186,-0.0058636344,-0.00510417
-0.016370825,-0.0243432,-0.03715533,-0.06452876,-0.032548886,-0.003599413,-0.013326979,-0.04610177,-0.07101166,-0.029610345,-0.03163438,-0.061950747,-0.025072157,-0.0035305917,-0.030703343,-0.014944392,-0.015155118,-0.01516865,-0.022003386,-0.010434888
-0.012869132,0.0047523603,0.0111164395,-3.2079406e-05,0.007137812,0.003943984,0.003863957,0.047996614,-0.0048877867,0.009738226,0.01912983,0.018120121,0.0077729896,-0.0010348004,0.0065678894,0.008491985,0.0062939194,0.010914125,0.015567651,0.003986937
-0.019428106,0.014762582,0.0022825608,0.009080463,-0.0041109505,0.010252126,0.00796514,-0.01053196,0.007883943,-0.0006420242,-0.010415607,0.006479031,0.00015306307,-0.007173289,0.00056959875,0.0034577362,0.0017046429,0.0032217135,-0.011328354,-0.009762127
0.007924842,0.010010424,0.009172559,0.008953314,0.015982939,0.016892856,0.00824571,0.012966211,0.025283393,0.011710695,-0.0033866046,0.020202976,0.017353373,0.0027759238,0.013171813,0.014293077,0.008886099,0.014301861,0.008623853,0.009014636
-0.012636479,0.017630918,0.0021805735,0.023663437,0.0041857464,0.012886213,0.0067353067,-0.027388833,0.015480544,0.028623246,0.016906071,0.008431762,0.010921752,0.021332372,0.031054512,0.033878688,0.027304236,0.015554681,0.022726055,0.020019617
-0.0042408044,0.00023629772,0.0043579056,0.017003842,-0.0030140663,-0.006983809,-0.0021270874,0.015129668,0.005179964,-0.0014837037,-0.0027129904,0.012443336,0.00018669403,-0.0140848225,0.0044118618,0.011400823,0.008990692,0.00901834,0.0066691497,0.0023648809
-0.00044991705,0.0074243136,0.0037197461,0.021934362,0.013356339,0.016370345,0.013849067,0.029724415,0.051435627,0.006836797,0.0051212166,0.0037684713,0.014514911,0.01709224,0.011907053,0.0058129537,0.0047148494,0.014630598,0.006266005,0.0019207345
0.0061623785,0.014427256,0.0017076501,0.0074738367,0.0028281594,-0.0045627174,-0.0035591507,-0.013791792,-0.0076999287,0.0075779897,-0.00043664256,-0.0036144583,0.0014301301,-0.007274235,0.007927909,-0.0025873077,-0.0020865197,-0.006566093,0.00015216146,-0.005770007
-0.0059856838,0.010155296,0.0076700794,0.018835293,0.011985684,-0.007827336,0.00012524205,0.005061317,0.011264572,0.0063464837,0.0017730752,0.013808346,0.007278874,-0.0026343444,0.009142423,-0.00389924,-0.0034181485,0.0064527513,0.0028942148,0.0013562879
0.0028188433,2.51343e-05,0.0014120431,-0.00031484384,0.008384023,0.009781201,0.0032461933,-0.006666587,0.0103250425,0.010650652,-0.0016392663,0.0030637437,0.008597259,0.006971495,0.0066421162,-1.09017e-06,-0.001587726,0.0019878766,0.0015114662,0.009520208
0.02093979,-0.010380892,0.020235926,0.0030369237,0.007608738,-0.01769914,-0.0075627347,0.021841398,0.0141307125,-0.002349072,0.007137729,0.01008325,0.0014865847,0.0063900054,0.00012012385,-0.009007065,-0.0059536635,-0.0033115703,0.005561303,0.012309343
0.0072167544,-0.015701244,-0.004325024,-0.013804769,-0.015287867,-0.0068622194,-0.0070347,0.038380127,-0.015397982,-0.010237825,-0.0016920092,0.007907261,-0.008156011,-0.0037958089,-0.0104821585,0.011823353,0.008666721,-0.0096667735,-0.0019466705,-0.0016725087
0.008635358,0.002229835,0.0014997548,0.0023055961,0.009783201,-0.007955385,-0.0029423677,0.02045017,0.01622346,0.0060648033,0.002392592,0.020810124,0.007136818,0.0016107355,0.0065140007,0.00067369704,0.0007054349,0.005431298,0.0060386984,0.004711354
-0.044037573,-0.00083380553,-0.035190947,-0.016920054,0.00024310358,0.0029070657,-0.0009845053,-0.043836314,-0.0192331,0.0028056162,-0.008177169,-0.051895484,-0.0022938643,0.006453921,0.0001198604,-0.007242991,-0.006751593,0.012756241,-0.009498063,-0.0134407915
-0.010178852,0.018005738,-0.009935285,0.011272802,0.012823162,0.0070683556,0.0046460624,-0.045115337,-0.009807999,0.011879296,0.0013258932,-0.0007936867,0.008394005,0.009999323,0.010751543,-0.0073014637,-0.006611531,0.0097791795,-0.002046798,0.013274992
0.00615266,0.0073045273,0.0024230955,-0.022208348,-0.006418097,-0.010772004,-0.009686734,0.03762134,0.0032327413,-0.00048026384,0.017364357,0.010013273,-0.0025612584,0.0025625622,-0.007884152,0.013220772,0.010822048,-0.002279735,0.0067357267,-0.00929961
0.00990098,-0.000198561,-0.00380301,-0.007893602,0.0047154822,-0.014617352,-0.008964821,0.021548511,0.014870493,-0.011221325,0.006537894,0.0043901503,0.000908104,-0.006956055,-0.009952911,-0.009180286,-0.008620164,0.010178065,0.00329077,-0.0038947104
0.0020965955,0.0078499075,0.003709683,0.020294951,0.00837532,-0.0004588114,-0.00019087119,-0.0060532764,0.0036650456,0.010248007,0.004464616,0.0062240534,0.0068423334,-0.004395663,0.014042649,0.0029806031,0.0012933129,-0.0048937397,0.0064914674,0.0064201406
0.0048532854,0.0051486455,0.0005864522,0.0070354687,0.008653312,0.020526767,0.01283129,0.042240188,-0.029317394,0.0039083543,0.0002791991,-0.0031952672,0.005892982,-0.0018903078,0.0027394106,-0.015783088,-0.010607046,0.0030126688,0.00614841,0.002892116
0.0017089779,0.0041706986,-0.0042638294,-0.018541664,-0.0043148748,-0.006242819,-0.008587781,-0.019341314,-0.0002876334,-0.00059504434,0.008763381,-0.0026009502,-0.004752403,0.003912327,-0.005699176,-0.011720428,-0.011824395,-0.028257515,-0.0070835603,-0.015108634
0.014383037,0.015463649,0.018589038,0.04224768,0.03126384,-0.0082389135,0.0003887948,0.022342164,0.0049662315,0.018918786,0.021349298,0.02616099,0.01828391,0.010267047,0.024216894,0.0028464594,0.0009068054,0.010208992,0.020765686,0.021456761
-0.00035057525,-0.00068031903,0.0021252516,-0.022954438,0.0018745132,0.005282629,-0.002301571,0.01259537,-0.00056107016,-0.0009773466,0.0041242247,0.0042036357,0.0028682426,0.0037885753,-0.00364446,-0.0052372566,-0.004108494,-0.0046171634,-0.0035205649,4.0535117e-05
-0.0012442742,-0.0022460015,-0.0001014974,0.0019583954,0.010941043,0.011574846,0.0057807174,-0.0047879284,-0.0053750807,0.004369351,-0.0011290279,-0.0055529815,0.005797024,0.008141376,0.0050607347,-0.019351816,-0.014415591,-0.0016445263,0.002240474,0.007632837
0.007460857,-0.0032115364,0.0009802635,-0.014817596,0.0060542757,0.0060239625,0.0016425463,-0.009955767,0.00035015144,0.001273606,-0.0039522904,0.0017823232,0.004083729,0.009790789,-0.0012219748,-0.016249219,-0.012545194,-0.0036498804,-0.0054945825,0.00094826357
0.0146849565,0.018794874,0.0155169675,0.015225497,-0.0010619785,0.0018414577,0.006132935,-0.017350528,-0.005367653,-0.007680844,0.0060717417,0.011954543,0.00038602191,-0.0061991727,-0.010444967,-0.0021191202,-0.0024106575,0.011603074,-0.0025315331,-0.0068939487
0.010606084,-6.654998e-05,-0.010887459,-0.012952898,-0.012173761,0.0009213843,-0.005926762,-0.030057313,-0.0034047358,-0.0019144276,-0.008341079,-0.008440926,-0.0057639247,-0.010233648,-0.0036157188,0.009945535,0.007139724,-0.007734697,-0.0098049715,-0.009642757
-0.026255108,0.00939998,-0.0009016226,-0.015240719,0.0022730567,-0.004555235,-0.010755939,0.03589715,0.010291771,0.01261898,0.02687515,0.0045789895,0.0020749983,0.0034689219,0.0033982461,0.001665007,0.00032113862,-0.014157437,0.0018738552,-0.0063536786
0.010574667,-0.021527521,-0.011590024,-0.020738196,-0.0233796,-0.0064010313,-0.004234411,-0.012990659,-0.014317661,-0.012415575,-0.02511796,-0.018047443,-0.013435431,-0.01390457,-0.00794686,-0.019663576,-0.01765686,-0.018894168,-0.022217141,-0.010111619
0.010272321,-0.01182956,-0.011229855,-0.007435254,4.6249916e-06,-0.012190667,-0.0014779088,0.019052071,-0.0025216485,-0.008436971,-0.02190509,0.0032258518,-0.003365075,0.005733099,-0.00172144,-0.010730541,-0.009842751,0.00093806535,-0.008563141,-0.014699955
0.020866197,-0.00058015436,0.014429261,0.016811986,0.0096637355,0.014910267,0.011109397,0.00019321032,0.011458779,0.016827721,0.0052706096,0.0213161,0.011309533,0.008022183,0.015809724,0.0125486115,0.011985291,0.011148931,0.007818215,0.02508096
0.0032778683,0.004844217,0.0062123593,0.01576971,0.010945709,-0.014170939,-0.004192983,0.01153818,0.010009067,0.010509265,-0.002550236,0.025113162,0.0067533185,-0.002969739,0.013484764,0.009057803,0.0046711834,0.006003939,0.007872632,0.0048017236
-0.01997899,-0.01213341,-0.024211636,-0.0047650347,-0.0024195076,0.007310953,-0.00078851293,-0.08591848,-0.01621225,0.0020923004,-0.012527754,-0.044877544,-0.0037296528,-0.0018013854,0.0009809844,-0.023033533,-0.018350903,0.0010012309,-0.0038613845,-0.0065126466
-0.0013739304,-0.002889752,0.00607358,-0.010197542,0.015544339,0.020025909,0.009212758,0.041711167,-0.0047123646,0.0035412828,0.0049804077,-0.0048257615,0.012594954,0.01758474,0.00037489855,-0.018240748,-0.014730971,0.005831898,0.009453187,0.009871231
-0.00066944445,-0.0141826235,-0.014716706,-0.026065765,0.0064533493,0.0075498507,0.003934445,-0.02580256,-0.0204695,-0.000310414,-0.027742017,-0.02219588,0.0012625465,0.01789881,-0.0023246934,-0.024589475,-0.022267953,-0.0014100119,-0.012156413,0.00064359803
0.004227994,-0.02077172,-0.0075176377,-0.018770423,0.004213326,0.014030368,0.003337651,-0.03606376,-0.006884455,-0.0061333813,-0.02390543,-0.009202599,0.0021590563,0.0029270817,-0.010317294,-0.016013162,-0.015156948,0.0008151848,-0.013974163,0.0057732775
0.020101728,-0.011740824,0.021297893,-0.022927597,0.0043704077,0.0075272964,-0.00041171024,0.07280681,-0.007071183,-0.0032646067,-0.0051734946,-0.010980812,0.006502599,0.017298304,-0.0010582621,0.0047742343,0.0039320537,0.00027308706,0.0052015637,0.0070310077
0.006602907,-0.016781334,-0.014176318,-0.011830657,-0.01692569,0.017165,0.00696005,-0.04547564,-0.007006116,-0.0018827519,-0.020355962,-0.008695623,-0.0063415575,0.010116063,-0.0018523191,0.0019200349,0.002952253,-0.005378314,-0.017328896,0.0026493347
0.013331362,0.01699242,-0.0037739996,-0.011796123,-0.007020906,-0.0021335345,-0.004005889,0.015506647,-0.00043403087,-0.005553961,0.0037129757,0.009759429,-0.002089274,-0.002694939,-0.009570917,0.009498783,0.007850859,0.00018925362,-0.003575899,-0.021338103
0.0023221038,0.002714629,0.009773432,0.0053095226,0.010542861,0.012904532,0.003600034,0.03064143,-0.0028896471,0.0066217007,0.008838855,-0.000247746,0.00935356,0.0046678605,0.008339439,-0.005215055,-0.0031297465,-0.009740363,0.0068321833,0.010371552
-0.014150711,0.007977007,0.013868773,0.005954094,0.016148502,-0.012682338,-0.003319937,0.021919996,0.00046375114,0.011753219,0.0018606419,-0.004410113,0.009742429,0.0010780335,0.012798462,-0.0012502152,-0.0035639042,0.015405845,0.012575706,0.0067436136
0.026625453,0.005880175,0.039118983,0.0046563223,0.014386568,-0.010353348,-0.0035757567,-0.0461575,0.026305744,0.010993505,0.032991264,0.03003838,0.010424661,0.0044191573,0.0036886218,0.007052261,0.0059808996,0.0034400683,0.019846663,0.034815583
-0.0170758,-0.0064964443,0.012367779,0.0034546317,0.005987245,-2.1216925e-05,-0.0027197078,0.011843282,0.015088678,-0.0019930024,0.012252359,0.006889496,0.005045949,-0.012116109,-0.0020615957,-0.0018718705,-0.002176451,0.0072825896,0.009403915,0.011450627
-0.014163982,-0.008273356,-0.014076467,-0.011011895,-5.2543946e-05,0.019311206,0.009799947,-0.027134765,-0.0031599933,0.003411068,-0.020195149,-0.016713144,0.0027099384,-0.0038923908,-0.0011835527,-0.012415333,-0.009599908,0.0050304285,-0.01310065,-0.009780508
0.014123933,-0.017440006,-0.011524017,-0.031496916,-0.015583693,0.013680031,0.0032363757,-0.02237205,-0.015591552,-0.02257213,-0.021675533,-0.012068113,-0.008913457,-0.0018721044,-0.020314194,-0.018276237,-0.012747135,-0.017077023,-0.029752403,-0.0103345495
0.0058007985,-0.017928775,-0.013620749,-0.028614428,-0.021053813,-0.009292197,-0.009044113,-0.017401986,-0.010886382,-0.011072916,-0.020697864,0.008603064,-0.013657828,-0.014370801,-0.01472559,-0.006211481,-0.006505594,-0.012482662,-0.022758545,-0.0071086106
-0.0030317479,0.0051222327,0.010972253,0.017869025,0.0046437485,-0.004950023,-0.0034330294,0.02046609,0.012259526,0.0008124397,0.020692948,0.024373282,0.004123843,-0.02194573,0.0026221941,0.005016937,0.0039576325,0.0070715975,0.013046134,0.0061192084
0.02233384,0.0014242167,0.015800714,0.01654078,0.0017233568,-0.0003076162,0.0038292422,0.04801448,0.011946051,0.018737927,0.0013950914,0.04470107,0.008221417,0.013078857,0.019778103,0.0278758,0.02465852,0.015149899,0.010845219,0.012709444
-0.011179776,-0.022402124,-0.02794854,-0.046133578,-0.016892355,0.0014835023,-0.007008994,-0.060324874,-0.018391162,-0.02721202,-0.034362897,-0.03217739,-0.016986381,-0.005641984,-0.028533157,-0.031627703,-0.025065532,-0.023322605,-0.04184981,-0.020069381
-0.02375725,-0.0014534835,-0.015004976,0.0017245114,-0.0093878275,-0.0011917527,-0.0023738854,-0.015878858,-0.015847694,-0.011582671,-0.01210372,-0.0032583158,-0.00848666,-0.020438138,-0.00627218,-0.009243028,-0.006664104,-0.012936261,-0.017483303,-0.0061512487
-0.0068505504,0.010827497,0.013760008,-0.0019786358,0.006769132,0.013886663,0.00631677,0.030796818,0.027073454,0.006093471,0.02348947,0.019464698,0.0091366535,0.002005991,0.00024433061,0.0071020364,0.009370439,0.010941507,0.012873113,0.00778748
0.0055474704,0.0013227616,-0.0003147493,0.013022919,0.011477979,0.011854096,0.0033283413,-0.015650108,-0.004571655,0.010461789,0.011084703,0.010148259,0.010137942,0.010703543,0.008273141,0.0068496927,0.0056306445,0.012102876,0.009941502,0.020110331
0.0014588686,0.006052722,0.01341139,0.021895204,0.016958963,0.006041953,0.0035919477,-0.0021666382,0.034410354,0.017132794,0.012514995,0.022819674,0.012691931,0.0077342154,0.016678482,0.018493056,0.017266154,0.009803476,0.014241968,0.016117532
