aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc
0.017341996,-0.003093379,0.00068239507,-0.001980668,-0.004091674,-0.007051629,-0.0041483114,0.019501232,-0.0122620575,-3.3027376e-05,-0.013186988,0.012062692,-0.0011647968,0.0031887218,0.004200891,0.0108203925,0.010776275,-0.0016679002,-0.0033839215,-0.0036011008
0.022422243,0.019337777,-0.008354032,0.0131404195,-0.0048652934,-0.013977442,-0.007684977,0.0073842024,-0.038707204,0.004841746,0.02720693,0.044099122,-0.0013619103,0.008339576,-0.0023644208,0.017583983,0.018367017,0.004620654,0.006374923,-0.006777008
-0.021334045,-0.022280676,-0.021131013,-0.027270256,-0.016376521,-0.007938189,-0.0068587614,-0.009499796,-0.016033372,-0.013123179,-0.018761136,-0.021167252,-0.014073253,-0.024676042,-0.014877589,-0.014330074,-0.01309932,-0.0022994438,-0.016794845,-0.029495105
0.015430329,0.008694008,-0.0006266795,-0.0005820673,0.0066620186,0.0007781179,0.0002890695,0.043215793,-0.007613234,0.021373505,0.01424667,-0.0022764783,0.009646636,0.008148756,0.014688445,0.01661701,0.015338735,0.01504318,0.02435902,0.0015479815
0.009011153,-0.006714534,3.5523903e-05,0.010673596,0.011030769,0.0050019952,0.006074774,0.02072516,0.043845225,0.008019356,-0.0038457154,-0.010202881,0.00787028,0.022235576,0.010764987,-0.0043064277,-0.0048488323,-0.0004459885,0.00556201,0.006629437
0.0038891397,0.01975812,-0.010691443,0.01919613,-0.0041043367,-0.008418276,-0.0003839829,-0.03198409,-0.0286339,0.0042764214,0.012110849,0.02782774,-0.0040809233,0.012397961,0.0012332756,0.015008571,0.015941089,0.0018992071,-0.0030465142,0.0008451431
8.072273e-05,-0.003957889,-0.009824449,-0.012355701,-0.005046595,-0.0048082424,-0.005103476,-0.007967368,-0.0055298284,-0.0020305316,-0.013791528,-0.0024487881,-0.0035929952,-0.0016349113,-0.0018739227,-0.0046841376,-0.004819945,-0.004557541,-0.008668711,-0.008493045
0.010046981,-0.006767354,0.0065718577,0.011767567,0.0073526106,-0.0059684627,-0.00025400065,0.010177226,-0.0032993234,0.0043294583,-0.00307414,0.013795357,0.0030546682,0.0007739411,0.007157579,-0.0051006777,-0.00392067,-0.0007537742,0.00044836616,0.010090886
0.0109927505,0.009944283,0.0048030885,-0.0043117725,0.006143991,-0.0009844685,-1.8565508e-05,0.0071365964,-0.017784366,0.010975393,0.0012618832,-0.004415515,0.00291618,0.0119179245,0.0064930124,-0.010214332,-0.00950824,-0.010435145,0.00033264793,-0.00744393
0.0041065193,-0.009233924,-0.0011826726,0.00067419466,-0.016584607,-0.012784661,-0.0071677007,0.008293872,-0.0040306346,-0.013411012,-0.005952347,0.01210451,-0.0109858215,-0.0060238233,-0.007457537,0.004296765,0.004806281,-0.013124775,-0.012590318,-0.007985516
0.00049786083,-0.02248371,-0.0067296466,-0.024192065,-0.033057354,-0.009675321,-0.005420797,-0.008774484,-0.07252413,-0.015751652,-0.015086965,-0.0012234785,-0.026065921,-0.017847598,-0.01819263,-0.020840371,-0.021142421,-0.02273375,-0.028314851,-0.003415119
-0.0088932505,0.0024019554,-0.014595376,-0.006661951,-0.007837037,0.012100053,0.010089561,0.07671163,-0.05354774,-0.018117651,-0.0074493634,-0.0057067364,-0.004892178,-0.0054056644,-0.014399923,-0.0021293582,-0.00229261,0.0070110923,-0.0027224883,-0.0032011084
0.007328523,0.01011242,0.014551396,0.0086449785,0.010472734,0.0010133802,-0.00095730624,0.0023164027,0.0029878053,0.010608546,0.010921892,0.008075034,0.009009423,0.001186383,0.010738893,0.0032345557,0.0024380693,-0.0006173211,0.006131213,0.0097618215
0.011721927,-0.015365783,-0.008393927,-0.031665463,-0.014260949,-0.00072265323,-0.003321968,0.007151598,-0.030849818,-0.0034089172,-0.02037055,-0.027167112,-0.010215274,0.015026687,-0.005173619,-0.008474365,-0.0094483355,-0.02224693,-0.013485977,-0.0027196584
0.0060584713,0.018034564,0.0067740423,0.032421608,0.013605567,0.00391041,0.007082971,0.009784485,0.014080806,0.013793094,0.00921381,0.03389579,0.01252205,0.011488699,0.017078247,0.017870883,0.016237525,0.012447569,0.009208631,0.0053883987
-0.022949409,-0.0056846384,-0.016901558,-0.014057839,-0.01301835,-0.0052320836,-0.0063063926,-0.010356676,-0.010959734,0.0042980434,-0.008458048,-0.020020893,-0.008616894,-0.010734447,-0.0012877993,0.0036483728,0.0028745204,-0.0012764768,-0.0055668214,-0.017334592
-0.016511794,-0.029444661,-0.03094143,-0.05076432,-0.03629496,-0.0051193116,-0.011045245,-0.03130273,-0.015088368,-0.035288304,-0.032262415,-0.019919217,-0.026647668,-0.024495307,-0.034094784,-0.015188356,-0.017000418,-0.021322932,-0.03238758,-0.025554419
0.0038674031,0.0241216,0.013870103,-0.0016415063,0.008805646,0.004614735,0.0007936603,0.010048661,0.031248875,0.01163494,0.018274954,0.002204087,0.010064134,0.0041955416,0.004062179,0.008012966,0.0069863955,0.004780465,0.0059750164,-0.0022754888
0.0072991485,-0.011530787,0.006600675,-0.00045320252,-0.00396649,0.010094409,0.0050537838,-0.07118652,0.0053022946,0.0040096384,-0.0030886142,-0.025992168,0.00058800564,0.012054238,0.0023542687,0.0031029156,0.0009185088,-0.0023288215,0.01563278,0.02060131
0.0030041542,0.0063775885,0.010862491,0.015220569,0.02050473,0.016336823,0.0071030473,0.008568879,0.0155490255,0.014730981,0.003691339,0.021573886,0.020013524,0.010657975,0.014406883,0.015211215,0.009308904,0.014518881,0.012136826,0.01726615
-0.0010191584,0.019038264,0.016203946,0.02553214,0.011800827,0.005522893,0.002642868,0.036742944,0.018282564,0.017739097,0.025428852,0.029321343,0.014760202,0.0016655168,0.0143099725,0.037772834,0.029129153,0.01856001,0.025000213,0.009562561
-0.007037671,0.005832094,0.0045909854,0.018573876,-0.0043161223,-0.0020431965,0.0017393217,-0.025011074,0.013001012,0.00816909,0.0018255588,-0.0034471806,-0.00032661218,0.004805032,0.008101525,0.011550789,0.009157623,0.0065851766,0.012556136,0.009546223
-0.0021843503,0.00543723,0.0015118159,0.020283652,0.01187419,0.014255513,0.010889216,-0.011423842,0.016577989,0.01668334,0.0020060055,0.0037665302,0.012971179,0.012273368,0.018831413,0.0044124927,0.0047752773,0.017380655,0.009274402,0.01018445
0.018072361,0.0026843287,0.0061457753,0.015077205,0.0023287293,-0.00275564,0.004609867,-0.030670006,0.022756247,-0.012679278,0.005323963,0.040310554,0.0021379204,0.00022489016,-0.008740576,-0.002820085,-0.002557929,0.012291204,-0.012668319,0.0070505794
-0.0028373445,0.009615064,0.014109639,0.0064685834,0.0143702105,-0.0067077223,-0.0010622152,0.028145539,0.004029949,0.008763164,0.011611778,0.00679275,0.008234986,0.013480508,0.0077674864,-0.00501223,-0.0025722329,0.005864285,0.009135359,0.0035294476
0.0005349144,-0.0015967009,-0.0014983863,0.002999341,0.0073812776,0.010100629,0.00720124,-0.014019581,0.0008263285,0.014870327,-0.0079297535,0.0069169677,0.00692403,0.008711235,0.0125009995,-0.00020840186,-0.0018764109,0.0018012649,-4.4304412e-05,0.001884975
0.00029062224,0.0103549,0.0064915614,0.021337632,0.0075101242,-0.015675604,-0.0026366524,0.009551061,-0.0040046573,-0.0031964418,-0.00088198157,0.0271243,0.0006897952,-0.0032194462,0.0029717083,-0.009369168,-0.005563606,0.0042533427,-0.005186377,-0.001242669
0.0046059047,-0.002655886,-0.0050392584,-0.005209443,-0.016381608,-0.0028673634,-0.0005581763,0.014525686,-0.03150587,-0.0005892231,-0.007221999,-0.015295198,-0.0094773015,0.0073549496,-0.001119379,0.010600235,0.008275477,-0.005970753,0.0032209596,-2.8595328e-05
0.020736065,0.0030968864,0.0076546976,0.015026309,0.009425924,-0.00523553,0.001804364,0.008300524,0.0039842655,0.013137625,-0.002280727,0.0069319233,0.006405265,0.014133875,0.017479325,0.00097351935,0.0005863434,-0.0042827814,0.0061255386,0.0018909115
0.023163749,0.0015034785,-0.010200971,-0.003446489,0.00020539474,-0.005416888,-0.0023754635,-0.020327918,-0.011260205,0.0029347825,-0.0052978517,-0.005168992,-0.00087204366,0.008917952,0.0040649697,-0.006970215,-0.0063054776,-0.009038466,-0.0038987016,-0.013498008
-0.009041265,0.0033651523,0.0016696793,0.00080191204,0.013069926,0.0035574785,0.0017160939,0.0012206519,0.013937721,0.011153395,0.0051522357,0.0062482674,0.009196835,7.509021e-05,0.007890876,-0.007361875,-0.0070063393,0.0054057776,0.0035464054,0.0056692017
-0.014131452,0.0042061755,0.014604678,0.001806246,-0.008064313,-0.009165302,-0.005130838,0.004591738,0.007144604,0.00016228587,0.013832176,0.021262746,-0.0024590322,-0.0016607575,-0.0018284223,0.013681141,0.01070285,-0.0010850492,0.002085882,0.005782346
0.0033513815,-0.013368879,0.014200024,0.0053154496,0.0053019524,-0.012463565,-0.0041084117,0.005472567,0.013172178,-1.5087426e-06,-0.006589039,-0.009975403,0.00055044296,-0.003122021,0.0015714739,-0.008707104,-0.007655271,0.0046405834,0.0060008485,0.009954161
0.01805221,0.013177769,0.013960244,0.025671232,0.009053638,0.0030909248,0.0073391786,0.029700981,0.029820615,-0.0045796083,0.00920895,0.02473398,0.0075156223,0.0012872491,0.0017309622,0.0023457755,0.001671149,0.005343336,0.0011026268,0.0013207553
-0.009736698,-0.006378831,-0.0017181598,-0.0017152845,0.0076480443,0.022950733,0.016076725,0.0112318285,0.0053191665,-0.009633239,-0.015392508,0.000616007,0.0068558957,0.011120016,-0.004856484,-0.015549314,-0.01070056,0.015463991,-0.005078425,0.0033343723
-0.0007900094,-0.008650261,-0.0011029541,-0.015258286,-0.008420443,-0.009088906,-0.008952564,-0.011861509,-0.014837891,-0.007913136,0.0063896542,0.011058183,-0.007389672,-0.009941037,-0.01211046,-0.0123940455,-0.012492672,-0.009668537,-0.0079880515,8.169189e-05
-0.007628002,0.01955269,0.04221923,0.021664789,0.027058065,-0.008276513,0.0012881139,-0.0070479903,0.031874754,0.023672102,0.025208538,0.019538902,0.017989434,0.017788224,0.019805694,0.0007475677,-0.00038676476,0.009810663,0.03296691,0.021201916
-0.024673864,0.0014957689,-0.0015046729,0.003511088,0.0021295922,0.0067186407,0.00019912492,0.0039357506,0.006204796,-0.00048067688,0.002453711,-0.0035417953,0.002591409,-0.012880305,0.003249804,-0.0053924853,-0.004197021,-0.0039853356,-0.0020687343,0.00071993435
-0.0032907824,-0.0013971021,-0.0057607433,-0.020217149,0.010582487,0.014794495,0.0052994713,0.009865614,-0.007536416,0.005041182,0.00054527965,-0.013069909,0.0065472675,0.021804119,0.0006086602,-0.019615866,-0.014559982,-0.00061771047,-0.0022209964,-0.005841553
0.0060897134,-0.011416915,-0.009159735,-0.010740749,0.0046805167,0.004147143,0.0008128707,-0.012247155,0.003716507,-0.00044294633,-0.015308121,0.0037833764,0.004228881,0.0028199018,-0.0014761551,-0.0161452,-0.013096995,0.0035504424,-0.0048678545,0.00180965
0.0063958038,-0.0014067913,-0.0064514168,0.009687985,-0.0005848845,0.0036659874,0.0045632413,-0.0095911585,0.0032100156,0.0016596894,0.00730779,0.011980322,0.00046159228,0.018378565,0.0057374085,-0.0017341836,-0.0020244755,-0.012903401,-0.0023741224,-0.0027310855
-0.011495691,0.00309732,-0.006802088,-0.003186475,-0.013475736,0.00312338,0.00083688844,-0.00554707,0.012251734,-0.012615404,-0.010544205,-0.0009785483,-0.005894955,-0.013924729,-0.0076828077,0.00913042,0.0060161916,-0.0007335269,-0.014836501,-0.01342551
-0.019079126,0.010608458,0.001329043,0.012302645,0.001716173,-0.008831748,-0.00031618658,-0.005393404,-0.0081793545,0.0144835375,0.002656645,0.0208238,-0.0002611638,-0.0055341683,0.011776211,0.0018614965,0.00014849813,-0.0005889137,-0.0020469178,0.007767452
0.005225612,-0.015363966,-0.0287834,-0.03688799,-0.0111059155,-0.008934136,-0.010477395,-0.0667509,-0.025049224,-0.008790888,-0.023307879,-0.015051561,-0.010515867,0.001969331,-0.014061364,-0.015870485,-0.014762584,-0.009583754,-0.024687063,-0.008925832
0.00981957,0.00612276,-0.010675165,-0.015743298,-0.00018093639,-0.015313898,-0.0106506925,-0.00598881,-0.009316954,-0.003025407,-0.0033858912,0.0017888225,-0.0029942656,-0.006963663,-0.0068905954,-0.010233746,-0.010103203,-0.0017274716,-0.0055888672,-0.014192047
0.0020941324,0.012921078,0.015918128,0.020451061,0.007993529,0.013611687,0.01261123,-0.021893922,0.039452896,0.011616941,0.008678983,0.019974187,0.011657743,0.010705387,0.00830424,0.012590724,0.012037242,0.016444935,0.006463594,0.008621488
0.018726313,0.004617744,0.0031502391,-0.0102547305,0.008082626,-0.01399411,-0.009011711,0.012776485,0.0055226954,0.015395498,-0.002199676,0.024895871,0.006165612,0.0046216026,0.007462675,0.008900819,0.0040566865,0.010877184,0.009369975,-0.0003653881
-0.011283372,-0.012308795,-0.013983411,-0.015366438,0.0011420881,0.0038481578,-0.00082467357,0.0019663032,-0.009245331,-0.0046193604,-0.014166594,-0.023033172,-0.0026109817,0.0006343939,-0.00498382,-0.022053206,-0.017346308,-0.011429702,-0.01056521,-0.008067265
0.00017362752,0.008262686,0.0070081027,0.008788522,0.016152076,0.018663473,0.0095575685,-0.014719089,0.01304382,0.00955287,0.011658313,0.0039694747,0.013519561,0.012771787,0.0072370144,-0.017465396,-0.013111561,-0.003963263,-0.0015100632,0.013174163
-0.015336728,-0.0035431304,-0.004101225,-0.031479377,0.0061968453,0.009661787,0.0003301904,-0.03833681,-0.0064750635,0.00072567584,-0.007478047,-0.04439399,0.0015968627,0.014662713,-0.007648833,-0.023948777,-0.021722553,0.0017084936,-0.009087719,-0.011155476
-0.0046858615,0.007982757,-0.0023460293,-0.0070923534,0.0025924225,0.01530536,0.0017026141,-0.020346936,-0.02018304,-0.0005409168,-0.007717811,-0.025987238,0.00076976407,-0.010870886,-0.004690408,-0.01623505,-0.015469448,-0.015280346,-0.007027207,-0.0073573533
0.01150066,-0.0009673536,-0.001211436,-0.01440517,0.00409819,0.009847117,0.0062316866,0.019771298,-0.001732795,0.008890972,-0.009244084,-0.0011859301,0.0056097237,0.020433212,0.006805554,0.003843762,0.0045687407,0.0009503912,-0.002100128,-0.0067760088
-0.0069059017,-0.011103014,-0.011723244,-0.0024337769,-0.013151668,0.0143240355,0.003045786,-0.038014747,0.004019128,-0.009749741,-0.015876263,-0.011015284,-0.005171806,-0.008475556,-0.006538775,0.0032806247,0.0055430466,-0.0032139213,-0.012549385,-0.0012889544
9.495998e-06,-0.013221661,-0.0052331225,0.0032223836,-0.0070396634,-0.0037148139,-0.0023009572,0.015725732,-0.004683117,-0.0037225652,-0.008959062,0.014265032,-0.0028117285,-0.0036991918,-0.0009712038,0.009541587,0.0077741537,0.0045566694,-0.001180792,0.007838392
0.0015001965,0.0049814573,-0.016278312,0.02233485,0.009672438,0.01739396,0.008320631,0.0023486824,-0.019120714,0.0047690826,0.018257659,0.004806976,0.008326077,0.009035131,0.004867921,-0.004507998,-0.0032261629,0.007321768,0.01423772,0.009409368
0.0040603704,0.00469084,0.0031062309,0.01749738,0.016187105,-0.016381525,-0.0062000155,0.001876344,0.004365434,0.013662651,0.0015157284,0.021826454,0.00955273,-0.0009164701,0.014065074,-0.0009900263,-0.0031306045,0.00871531,0.012021756,0.007970431
-0.015966434,0.005855033,0.007292413,0.020348765,0.005588687,-0.007118575,-0.00023650329,-0.014538484,0.017087005,0.019081902,0.015074964,0.024843093,0.0058844183,-0.002232958,0.015558025,0.006465312,0.0026261252,0.011190482,0.012295816,0.0074878735
0.0060241506,0.0041709226,0.010305271,0.010320461,0.005566011,0.004064572,-0.00049651833,0.028365264,0.0077962163,-0.008454382,-0.0066899406,-0.010023448,0.0049851527,-0.010847064,0.004029531,-0.0023155191,-0.0022006573,-0.0012749336,0.00067765894,-0.0027627423
0.0022134897,0.013005467,-0.0048014573,-0.005752055,0.003786218,0.018447345,0.0084107295,0.009721495,-0.023483684,-0.0022148283,-0.00039849197,0.009984573,0.003325893,-3.31637e-05,-0.0056281425,-0.011908608,-0.008412003,-0.006396205,-0.009997694,-0.0065360684
-0.030367628,-0.0064513413,-0.015147076,-0.026900645,-0.011067896,0.014463232,-0.0020660558,-0.028159875,-0.009083109,-0.019520955,-0.009618549,-0.018339606,-0.008558662,-0.012762819,-0.017606013,-0.017724695,-0.012579257,-0.019983234,-0.03329743,-0.011016763
0.0010423088,-0.013815802,-0.018597996,-0.015113179,-0.021098496,-0.0064488524,-0.006583971,-0.024880111,-0.014342509,-0.009624521,-0.027138554,-0.018639738,-0.014107328,-0.014712488,-0.007517326,-0.0062590525,-0.0067630494,-0.010872866,-0.018176278,-0.015263813
-0.0068078423,0.004420145,0.008866588,-0.002644905,0.0026791454,-0.0015666763,-0.0030607139,0.027540762,0.022495233,0.012839375,0.019830478,0.010956943,0.004363342,0.011405166,0.0067227487,0.005377563,0.0038327097,-0.0067274934,0.0029581343,0.003372605
0.0080059115,0.027884007,0.008506502,0.01376494,0.011771302,0.0017969197,-0.0033060247,0.044708043,0.021295657,0.024937116,0.021485401,0.006772207,0.01194476,0.0067535266,0.020241508,0.028771967,0.027500292,0.004012759,0.020732995,-0.010212148
-0.01876472,-0.021990187,-0.03965888,-0.045809776,-0.019261364,-0.0009623276,-0.006669541,-0.04728268,-0.04747893,-0.032620244,-0.035081465,-0.04925686,-0.017300999,-0.015832204,-0.033869796,-0.0289173,-0.025364546,-0.008413038,-0.031735323,-0.024857793
0.0007267869,-0.003188747,-0.011750795,-0.023561114,-0.013025736,-0.0019292985,-0.0063250074,-0.024240859,-0.024119638,-0.010115767,-0.0068060397,-0.0026631672,-0.0085984655,-0.006614807,-0.016492296,-0.010165715,-0.007360101,-0.011361125,-0.016219359,-0.006778036
-0.006411042,0.009182429,0.0029365858,0.012078022,0.011656143,0.014785441,0.003632198,0.009622182,0.0033697523,0.016142707,0.011245389,0.0067033186,0.011703003,0.0038888084,0.016997779,0.006776766,0.00924154,-0.0063824356,0.010236606,0.011137948
-0.0068637575,0.0026045619,0.013047692,0.0017292192,0.008470371,0.0092554195,0.0044700177,0.032887474,0.01065919,0.005837382,0.022769794,0.023694683,0.009155718,0.007101583,0.00042335317,0.0054075303,0.005912996,0.009155473,0.021341031,0.01484257
0.013729793,0.004699393,0.012086213,0.010465596,0.008703844,0.0038917277,0.003974018,0.0456626,0.023296673,0.010435875,0.014338423,0.027441837,0.009906404,0.007880369,0.013077548,0.015676295,0.014757314,0.0125672165,0.016129939,0.011283491
