aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc
0.037179608,0.00019247935,-0.019646354,-0.012592175,-0.0056600813,-0.018820947,-0.016843649,-0.02249626,-0.018366896,-0.005448102,0.0063892175,0.0006694491,-0.0073074955,-0.0050191074,-0.0071758665,-0.0006741212,0.00701542,0.00012902683,-0.002144323,-0.018517481
0.0043230415,0.012578518,-0.0030356552,0.0081376545,0.01464933,0.01598161,0.009959829,-0.040008225,0.0065780375,0.008374123,-0.0018666172,-0.019127378,0.013626355,0.023761813,0.011679997,0.011149809,0.008169954,0.024630927,0.0087368945,0.016317133
-0.021388918,0.0105542345,-0.03288262,0.009701645,-0.00021418472,0.01336102,0.008947951,-0.007049853,-0.03233725,-0.0031555428,-0.007893503,-0.032242633,0.0020573442,0.011251665,0.0036604938,0.010838199,0.00674916,0.01674462,-0.00067550736,-0.0011102981
0.019602327,-0.005920522,-0.0042747846,-0.005644341,-0.0041919714,0.0068102763,0.0036747525,-0.023236025,-0.009534032,0.00032291515,-0.008947281,-0.00390883,-0.00068523124,-0.0024540906,0.0014826832,0.0018723775,-0.000992985,-0.008747594,-0.007490283,0.0019543723
-0.0026651453,-0.006138737,-0.021469919,-0.03419584,-0.016817778,-0.004601403,-0.0072574737,-0.021777343,-0.040002674,-0.005981139,-0.013992601,-0.02420054,-0.012525206,-0.004809212,-0.009550225,-0.00788775,-0.008470731,-0.015453799,-0.014277949,-0.023166714
-0.007695198,-0.01019749,-0.009540834,-0.0019416872,0.0015556491,-0.0058474024,-0.0052992906,-0.019821057,0.004331805,-0.0035120025,-0.0044868523,-0.006483319,-0.0015713405,-0.013041976,-0.0023404495,-0.015549669,-0.013522573,-0.0019113403,-0.00620287,-0.0044933264
-0.017621206,0.0022067707,0.0022587883,0.010515813,0.003186545,-0.004792762,-0.0024389154,-0.0070386925,0.005996004,-0.0010622018,0.0051924577,0.011487701,0.0013872547,-0.00838079,0.0003496448,-0.0034439745,-0.0026207443,0.005927677,0.0023543083,0.006746549
0.016730394,0.0105412025,0.011943482,0.008029469,0.009791778,-0.008421618,-0.006843794,0.003950677,0.00663881,0.009392242,0.011883508,0.013187703,0.006769664,-0.00475281,0.008723226,-0.0006076816,0.00057079725,-0.00393218,0.0026082112,0.009877944
0.016474165,-0.0027083317,-0.009845598,-0.013082148,-0.0026624573,-0.008028005,-0.0067134807,-0.0043793735,-0.007526094,-0.008856722,-0.0034722209,0.003137502,-0.00269212,-0.0038107252,-0.009333229,-0.0039044032,-0.0029733914,0.005230124,-0.0029546728,-0.011148082
0.004135767,0.016258929,0.018854907,0.019060113,0.015296291,0.017616818,0.009563427,0.029511891,0.042717513,0.014968341,0.013695595,0.022850923,0.01883369,0.004522388,0.014821032,0.022464912,0.019816995,0.01473381,0.015116548,0.019146752
0.007866781,-0.0039598034,0.0057015033,-0.0064694975,-0.0019663179,0.0071755582,0.0027667996,-0.012441586,0.0005879317,0.002680628,0.0016583413,0.004773786,0.0021565666,0.005571018,-0.00017789053,0.0024918977,0.00039331178,-0.0052171615,-0.0037389928,0.008558113
0.004301357,0.0067813434,0.00038642576,0.005143839,0.01234944,-0.01926299,-0.00841982,0.011207325,-0.0009260513,0.011593608,0.0030638408,0.008607195,0.0049074893,-0.0011496525,0.007664611,-0.0062984955,-0.004503927,0.0073620295,0.008504958,-0.00059264316
0.0033734308,0.005326934,0.0073724533,0.0058907266,0.010026334,-0.0044126464,-0.0014563161,0.0029443875,-0.0027215136,0.011827473,-0.0036401027,0.0016680091,0.0061617857,0.0038662136,0.011791423,-0.001090013,-0.0013473489,0.00022703945,0.0015026792,0.0031369647
0.010237353,0.00482763,0.007589393,-0.01878356,0.00548105,0.0004297329,-0.0013912506,0.0143214315,-0.050865795,0.009473388,-0.0034296652,-0.024769751,0.0038211679,0.014439152,0.0072680693,-0.00050182693,-0.0012501029,0.0010927616,0.0060631614,0.014005529
0.0038707522,0.027989868,0.026911022,0.034279317,-0.0005035242,0.003776714,0.010447688,0.008957316,0.020671247,0.007556868,0.027860094,0.05775906,0.004515307,-0.0078088697,0.002243978,0.020370012,0.018280746,0.012151081,0.0024282753,0.024270898
0.030280456,-0.008447283,0.013456958,-0.009173879,0.002195558,0.0018373331,-0.0013522997,-0.0068686446,-0.01164245,0.0032947473,0.0028972474,-0.010321206,0.0018521328,0.006246156,-0.0006734783,-0.005990041,-0.0067309914,-0.003643562,0.0021361057,0.010159885
-0.020042755,-0.004455761,0.0024988381,0.012205013,-0.0026251094,-0.004995496,-0.0027615433,0.030871654,0.0023860312,-0.003121041,0.0137212435,0.020244563,-0.0011036383,-0.010650616,-0.0025292882,0.009292166,0.008735066,0.0061708195,0.0075410674,0.013715625
0.013245423,0.015930656,-0.028332487,0.019979248,0.0042987317,0.013632879,0.0068650655,-0.14763188,-0.018192383,0.0057823425,0.021156415,0.0035882064,0.0065282155,0.037829526,0.0046996255,0.006185277,0.0041049086,0.006396196,0.009048061,-0.007583032
-0.0038358402,-0.0035062358,-0.035790592,-0.02813026,-0.009153743,0.0051457537,-0.00048526307,-0.043519076,-0.054648746,-0.015152998,-0.023363467,-0.035916734,-0.008456248,0.017401636,-0.012427295,-0.007740047,-0.00845922,-0.00033277972,-0.020869043,-0.013676988
0.049633678,0.057413753,0.03700004,0.046116628,0.0029958775,-0.0006159581,0.0090130735,-0.032176632,-0.028011652,0.014688865,0.03443492,0.03244282,0.00047830126,-0.008327034,0.0035777695,-0.0063968874,-0.006318975,-0.01440603,-0.009187046,-0.013161728
-0.01855677,-0.004887643,-0.025274066,-0.02556028,-0.0038400544,0.010601872,0.0012473768,-0.010185331,-0.02545194,0.006548884,-0.0063445005,-0.027739871,-0.0010980149,0.008952556,0.0012769545,-0.0017075803,-0.0036611445,-0.0018879225,-0.003998139,-0.012486534
0.000976752,0.0038318234,0.0055081486,0.017148813,0.0073311264,-0.00411296,1.7835468e-05,0.01448205,0.010109362,0.015443785,-0.0032381015,0.0069502755,0.005512918,0.005298347,0.014506184,0.010916162,0.011454589,0.005809456,0.009088205,0.01114601
0.019084288,-0.00793804,-0.011012521,-0.0005380254,-0.00027223272,-0.00088733935,-0.00026007253,0.018503863,-0.005865743,-0.005992208,0.0008777005,0.013910609,0.00052000314,0.0100074345,-0.0028112105,0.004569227,0.0038858291,0.0055050137,0.0025435323,-8.492786e-05
-0.0049063205,0.0030530128,-0.0070279967,0.0052892384,-0.0025161377,-0.0077661397,-0.003407347,0.014272719,0.025232717,-0.013743022,0.01076632,0.008235049,-0.0015659862,-0.0035423702,-0.012259319,0.011024305,0.011421587,0.021515442,0.007646789,-0.0018666743
0.003108752,0.0016181273,-0.002849996,0.008718775,-0.00011625855,-0.018491019,-0.0096128415,0.014772793,0.008544305,0.006042872,0.00081223506,0.019543335,-2.7871167e-05,-0.0059941714,0.004952189,0.019137187,0.020619303,0.0023807855,0.0053778924,-0.000321612
0.03944383,-0.02227458,-0.009202264,-0.03308372,-0.019915806,-0.0060277367,-0.0060273074,-0.03234641,-0.019823866,-0.0105008725,-0.013545217,-0.0048188707,-0.014442898,0.00058662286,-0.012134984,-0.015942454,-0.014031142,-0.024963032,-0.02363452,-0.011816073
0.014258677,0.006095041,0.016710775,0.030253675,0.011556684,0.0048368354,0.010945023,0.02003305,0.016384445,0.01779768,0.008893481,0.030136243,0.011062634,0.017576851,0.019467186,0.018261563,0.016588995,0.0090782335,0.011124134,0.018698033
0.0051285718,0.004679272,-0.0019290554,0.015552707,0.010675116,0.0032360582,0.0017178045,-0.045079455,0.002548208,0.008847093,0.012198467,0.00052483537,0.0070445193,0.008963929,0.0067353933,-0.0041344,-0.004537617,0.010789042,0.011414276,0.0082348315
-0.009347734,0.0033674713,0.0022740455,-0.0076598986,-0.006063017,-0.01163206,-0.006615826,0.018999927,-0.013793186,0.0065794573,-0.007909203,-0.032379273,-0.004213863,-0.0049614795,0.003594809,0.014673308,0.015675044,0.0052010794,0.0069605936,-0.01386619
0.007771148,-0.018293323,-0.0006015848,-0.0015350999,-0.0057587186,-0.003629224,-0.0007963296,0.016541578,-0.012651941,-0.0027917437,-0.015592439,-0.004459876,-0.004693525,0.0010118703,0.0021438936,-0.004895146,-0.0051843245,-0.009840582,-0.0034788263,0.005300295
0.00478422,0.0072558997,-0.0030790868,-0.0005716644,0.006335884,-0.00515697,-0.00092658773,0.01494698,-0.011815271,0.0021494473,-0.0067311274,0.0005692594,0.0028748384,0.002462056,0.003178124,-0.0048573725,-0.0047426345,0.004702528,0.00043648388,-0.010422288
0.0053516463,-0.0045929695,0.0031791583,-0.004411818,0.006440299,-0.002921041,0.00033000042,0.048938878,-0.021656513,-0.00539281,-0.0041022473,0.024415376,0.0028381506,0.005266158,-0.0017789172,-0.010359405,-0.009661187,0.0009991869,-0.00424675,0.006851427
-0.0283114,-0.009554973,-0.030724376,-0.016531322,-0.014795782,-0.0066883564,-0.0089496905,-0.075139016,-0.024058368,0.0053656204,-0.018753707,-0.065218635,-0.011921985,0.0131303,0.00391265,0.004964784,0.0053504277,-0.009759911,0.0041022366,-0.010091468
0.008263318,-0.01868507,-0.027091289,-0.025032662,-0.028980767,-0.0068103974,-0.0077816383,-0.030639505,-0.043110743,-0.020395245,-0.01038256,-0.0011459589,-0.024764756,-0.0018897699,-0.019464836,-0.018888338,-0.019492865,-0.029328493,-0.027970495,-0.012565928
-0.013559973,-0.015729472,-0.010204257,-0.018314205,-0.009045077,0.010557983,0.0065252082,0.02399697,-0.010349998,-0.014001455,-0.02208785,0.00060571777,-0.0034510707,-0.0010483823,-0.008893062,-0.0015396016,-0.0025545617,-0.000114566414,-0.010832738,-0.00019349885
0.001491697,0.005443953,0.016598666,0.013701824,0.010990646,0.001378725,0.0015652513,0.02499045,0.01667269,0.007748186,0.014559785,0.021826532,0.008775689,0.0034731473,0.007976471,0.002718395,0.0022275574,0.0010921764,0.005315096,0.014248487
-8.231774e-05,-0.018030785,-0.010980211,-0.018452672,-0.01263798,-0.0024426875,-0.0054289405,-0.01920913,-0.0067550875,-0.012293549,-0.013546735,-0.010264806,-0.009496553,-0.0070288684,-0.011424169,-0.009233796,-0.0095247375,-0.008955212,-0.012921248,-0.004003363
0.017678332,0.006736961,0.004800258,0.017450344,0.01699065,0.0020446014,0.0044152746,0.08412871,-0.0018642517,0.01362276,0.008397358,0.0165081,0.01232573,0.020936154,0.01781548,0.019042192,0.015686538,0.007890769,0.019568173,0.005326701
0.008302508,-0.0065762573,-0.010454762,-0.0037062059,-0.012460145,-0.006782304,-0.0048511038,-0.015482007,0.008172931,-0.006602161,-0.0017870683,0.004667066,-0.007936332,-0.00019155582,-0.0036842488,0.004009803,0.0020460743,-0.015188439,-0.0076857437,-0.010142333
-0.019107193,-0.030166168,-0.03023783,-0.038734075,-0.03724539,-0.0061418614,-0.0071519,-0.030618925,-0.012562148,-0.033136778,-0.029928112,-0.011623343,-0.026805993,-0.028131256,-0.029957276,-0.016284876,-0.01792889,-0.022771608,-0.03122644,-0.017486913
0.026448527,0.013742084,0.0025053453,0.029308975,0.008069323,0.009427501,0.014447071,0.08921889,-0.019398473,0.001211483,0.00014630053,0.017850775,0.00786736,0.004171144,0.006250945,0.008709174,0.006717741,0.012576053,0.004819269,0.003227761
0.008024077,-0.005563749,-0.004109145,0.0076503833,-0.0045610997,0.008297364,0.004745441,0.012867514,-0.014620393,0.007012545,0.009109658,0.0144741405,0.00036484055,0.0038072849,0.0059388997,0.0031753096,0.0007994842,-0.014845676,0.0027175602,0.007940986
0.0023436928,0.015772287,0.020821936,0.014016099,0.017237471,0.017436286,0.009018363,0.05414395,0.039470684,0.009213006,0.018056452,0.0069266516,0.016911067,0.0014239466,0.0109160915,0.012030768,0.009420762,0.008092504,0.016589964,0.008110838
0.027389118,0.005564868,0.015641348,0.0058509056,0.007611212,0.008232111,0.004705089,0.016577456,0.009233797,0.026473885,0.012883855,0.01227967,0.013162808,0.02972177,0.02119963,0.038653843,0.028731948,0.014056794,0.02179312,0.027468001
0.0009388288,0.012993905,0.019265352,0.014745234,-0.0038756763,-0.0023577176,0.004226912,-0.0380746,0.00400383,0.015524104,0.0045417347,0.0017755656,0.0006757976,0.020071965,0.012302062,0.0112753315,0.009056009,-0.007138498,0.015319889,0.0054263296
0.007107878,0.022444647,0.0055324733,0.013854444,0.018470593,0.013627873,0.008517712,0.0486907,2.2822991e-05,0.011355964,0.010052293,0.019361911,0.015710607,-0.008193401,0.010044671,0.007770474,0.0047845286,0.013905284,0.010739063,-0.0046238806
0.028536184,-0.0107944915,0.0111355,-0.012718689,0.002598123,-0.0050687217,-0.005769196,0.0069072214,-0.009425845,0.009331576,0.0033541245,-0.006520422,0.0021048787,0.0066995146,0.0036147607,-0.002696129,-0.0023229627,-0.009171053,0.0026772604,0.012286052
-0.004684889,0.00018449221,0.004213906,-0.00073731877,0.012042095,-0.008241464,-0.0048155948,0.038270175,0.0017099513,0.011749765,0.009705249,0.005372905,0.007071379,0.004676268,0.01153511,-0.005084805,-0.0038947193,-0.005249627,0.0074331965,0.004963427
0.001674199,0.0026964687,-0.0031146216,-0.006665159,0.008350107,0.011192059,0.0036277939,-0.0028350495,0.011862606,0.006959861,-0.0067908177,-0.0053837644,0.009121462,-0.00038807513,0.0024486806,0.00038342652,-0.0020523039,0.014624297,0.0019794377,0.000201541
0.019661576,0.0060642576,0.01290624,0.02715718,0.009318593,-0.013765601,0.0010997588,0.055450115,-0.008768452,-0.0021954789,0.0023227157,0.02929579,0.00045488687,-0.0019877846,0.007770893,-0.009642871,-0.005078758,-0.007360936,-0.0035520447,0.0051063313
-0.02464811,-0.005230829,-0.03711997,-0.01651245,-0.015999444,0.005334036,-0.001775952,-0.06942712,0.018981991,0.012392052,-0.0064332704,-0.04602784,-0.008638039,0.028043598,0.004800507,0.0108310925,0.0076735034,-0.009987199,-0.0016926997,-0.028740995
0.0074383942,-0.006693459,0.013089053,0.011303037,0.013600645,-0.007013051,-0.0043505784,0.07520233,0.0047399173,-0.0036739851,-0.0019462053,0.00753586,0.0078524565,0.0006550695,0.008015655,0.0012921963,0.0026992944,0.0012253253,0.011677396,0.009619232
0.0062128277,-0.0016734218,0.006975685,-0.008933408,0.00041005257,-0.008250064,-0.004441435,-0.013949072,-0.0026878153,0.007982746,0.009356689,0.0070752874,-0.00016816123,0.008784551,0.00039134582,-0.007287093,-0.006676076,-0.009686646,-0.0022848211,0.0055597536
0.0024995045,0.013673194,0.008133981,0.0039542066,0.013453901,0.0033270866,0.0005181958,-0.00319869,0.00890483,0.0057475725,0.0034760556,0.009208835,0.009966538,-0.0016703941,0.0075310133,-0.00744617,-0.007194805,0.001087826,-0.00012857048,0.0035416954
0.019713273,0.004934134,-0.0015249425,-0.0027733855,-0.006024798,-0.0069731637,-0.0032976724,0.010423839,-0.005335672,0.0033869129,-5.645654e-05,0.0060186987,-0.0025558062,0.008978228,0.004148002,0.0129654175,0.01043126,-0.011249249,-0.00043151726,-0.010874451
-0.00024080067,0.015218227,0.013152566,0.018833866,0.0050565866,-0.011549544,-0.0072260923,0.0015857874,0.005560494,-0.0015993529,0.0032730498,-0.013651597,0.00039997022,-0.02064299,0.00562507,-0.009314148,-0.008498301,-0.009423599,0.0021981746,-0.005644642
0.0064048423,-3.3102e-05,0.0016112099,0.00276628,0.008514076,-0.0021058735,-0.00040277862,-0.0049352953,0.007907928,0.011932841,-0.0061137923,0.014290455,0.007511944,0.001872624,0.009178787,0.0019236227,0.0015759089,0.008389836,0.0040311273,0.007789705
-0.0017869929,-0.016142182,0.0060834014,0.0057746447,0.008224558,0.021390174,0.012613045,0.009305684,0.003794909,0.00451562,-0.020901503,-0.013613109,0.006662766,0.01092871,0.009297793,-0.015879316,-0.01105234,-0.00044109137,-0.00087641564,0.017489433
-0.011013723,-0.013887826,-0.015501868,-0.035062227,-0.008514703,-0.0067946375,-0.0071445173,0.030329727,-0.018690199,-0.0012267213,-0.009805681,-0.020123933,-0.0067982585,0.0014756932,-0.005862924,-0.012982902,-0.012327277,-0.014444861,-0.011517956,-0.0135802515
0.020668544,0.0052880766,0.024425656,0.021320473,0.024880879,-0.003958422,0.0041130558,0.026222069,0.04351587,0.040694557,0.0059554838,-0.039659314,0.016579857,0.027301142,0.03234014,0.0013986324,-0.0035565929,-0.0009379517,0.02623302,0.0052309837
-0.003396317,-0.004281791,0.003887375,-0.014544002,0.0025250504,0.005685331,-0.0019264473,-0.011521925,-0.0014054836,0.009873993,-0.012467218,-0.041648798,0.002350087,-0.0011461161,0.0045114495,-0.0052392054,-0.0040754965,0.0043891375,0.005225379,0.0047218907
-0.023314122,0.0066162213,0.0095443735,-0.0025415365,0.010607287,0.013998553,0.007641256,-0.037989255,0.022600807,0.004221921,-0.0015881591,-0.010385401,0.0069759763,0.0006075888,-0.0021407048,-0.019544983,-0.014623802,0.009475842,-0.007697876,-0.0035100146
-0.008866106,-0.0035528238,-0.0026572011,-0.0072195195,0.0058472925,0.005180788,-0.0014424569,-0.020448538,-0.0017316914,0.010908695,0.000903827,-0.004091448,0.0036943005,0.004241991,0.004208456,-0.015600157,-0.012187177,-0.008894953,-0.0061575864,0.003953827
0.010231646,0.0021530376,-0.0035608294,-0.0048199394,-0.00068743195,-0.00037309027,-0.004057043,-0.008972089,-0.003797379,0.0028918837,0.0072449036,0.0032700778,0.00041646534,-0.000527016,0.0017274794,-0.0018680948,-0.0021700645,-0.011143747,-9.686244e-05,-0.003243991
0.0007856786,-0.0034916475,-0.015151666,-0.019472448,-0.012177569,0.00069054356,-0.0068827653,-0.009004662,0.001690964,-0.004232062,-0.011175441,-0.009126801,-0.0059383204,-0.010324414,-0.007342269,0.009622968,0.0068487814,-0.0024908811,-0.009661779,-0.010349873
0.018515645,-0.013842077,0.0020081194,-0.005892071,0.0015074902,-0.004668537,-0.00092288177,0.041032985,-0.0069931266,-0.005292287,-0.011603994,0.026932092,0.00092842174,0.011607057,-0.0011534763,0.0016452171,9.811159e-05,0.0044484613,-0.004457179,0.0022076394
0.0010032263,-0.015587061,-0.0093696,-0.02813492,-0.008435598,-0.0103692915,-0.012896644,-0.01832406,-0.017616073,-0.017826712,-0.015788632,-0.00014006533,-0.0095325885,-0.01217624,-0.018264886,-0.015177782,-0.014476773,-0.014468572,-0.020552985,-0.0073407823
0.02114816,-0.0037453244,-0.0041307276,-0.014186832,5.9297658e-05,-0.015567676,-0.009985011,-0.0025538222,-0.010715367,-0.0017127795,-0.0074746017,0.0025303997,-0.0027856855,-0.00042822887,0.00014536688,-0.0107471105,-0.009287537,-0.009699153,-0.0077616028,-0.009323721
0.0031541642,0.0014215396,0.014851801,0.017037852,0.009837658,0.012252671,0.007290151,0.029972358,0.027566671,0.009567239,0.011209594,0.021581404,0.011920216,0.008624344,0.010786962,0.013345323,0.01181062,0.004695823,0.008904875,0.0163042
0.011409395,-0.0015280191,0.04027906,0.0093701165,0.011746156,-0.009274915,-7.566763e-06,0.040693957,0.048045654,-0.0051193032,0.01606781,0.018111363,0.008574026,0.029924573,-0.0011014715,0.009365789,0.005908853,0.015743215,0.014070849,0.019964706
-0.011783818,-0.015463184,-0.012210215,-0.01303372,-0.0032627473,-0.0004057854,-0.0030904005,-0.011960953,-0.00783567,-0.0068485653,-0.0005892627,-0.0035356898,-0.0028512762,-0.012864469,-0.010705948,-0.021742234,-0.017919216,-0.003550146,-0.008338343,-0.004031905
-0.003843404,0.00042628322,0.017433122,0.01739835,0.01529812,0.02253823,0.017595679,0.09863189,0.045127142,0.0037993856,0.0013234785,0.0015148581,0.012668627,0.025028482,0.0056933574,-0.019014696,-0.014063103,-0.0055827205,0.005011461,0.0058717206
-0.009697482,-0.012147267,0.0058589894,-0.0029559075,0.003377764,0.005336593,0.0009406854,0.007194208,-0.0033095302,-0.005098351,0.008411767,0.009364823,0.0014819609,0.0017910813,-0.0072273267,-0.023985106,-0.022499401,-0.009741308,-0.0028142356,0.013550577
-0.016619196,-0.0112954555,-0.006622514,-0.007223442,0.0030034634,0.014623153,0.0058722296,-0.018962666,-0.011894526,-0.006258566,-0.008482097,-0.009526718,0.0011703426,6.2907806e-05,-0.0070153293,-0.016015463,-0.015369158,-0.009291302,-0.014156883,0.006593545
-0.0036374484,0.00996206,0.00668333,0.00470375,0.0037259983,0.0073222253,0.0027978793,0.004167525,0.0063230256,-0.0013520378,-0.00018645613,0.02023353,0.0061965464,-0.0053316625,0.0021554576,0.004344399,0.0040907483,4.834216e-05,-0.0054046554,0.0025639515
-0.014436707,0.0027695103,-0.013391063,-0.0057018567,-0.013727081,0.016089933,0.00799605,-0.03673611,-0.007610051,-0.016964851,-0.01436639,0.009827323,-0.0052654007,-0.005760432,-0.016283464,0.0023822042,0.004579766,0.009368107,-0.020625215,-0.007920555
0.0082557555,0.008153959,-0.0048282472,-0.0056798207,-0.0066286195,-0.0033972806,-0.004344591,-0.033677015,0.03256339,-0.0034759368,0.01769723,0.023144236,-0.0011732443,0.005769023,-0.010443238,0.00946238,0.007542055,0.0034540407,-0.00059416844,-0.005748012
-0.0004736527,-0.0072482424,0.0071217334,0.015580959,0.010567103,0.014686003,0.010937382,0.008160187,0.021310207,0.0031041612,-0.0028352416,0.0022614866,0.008988141,0.011430597,0.009797119,-0.005564361,-0.0024561738,-0.00024761027,0.002724363,0.0137474425
-0.014285241,0.010798868,0.013820514,0.0045310864,0.015950456,-0.0102941925,-0.0026882184,0.026193678,0.006970742,0.007577422,0.0032492108,-0.0036087157,0.009565672,-0.0013621703,0.009611181,-0.00015544165,-0.0034567742,0.012553003,0.004200707,-0.0056022387
0.0068305815,0.0036091385,0.0077002104,0.017228419,0.009190832,-0.009854204,-0.00046175136,0.027784694,0.002357758,0.010858338,0.0017403122,0.022305079,0.006986897,0.007427971,0.016231945,0.0063825944,0.004072021,0.003373526,0.009294107,0.0061937347
0.005446889,-0.0027092074,0.0018932968,0.012426476,0.0055646836,0.0018127621,0.0018007488,0.0037694997,0.00548046,0.000503859,0.004855391,0.012078907,0.004405725,0.0022069658,0.0053173355,-0.0020903365,-0.0021112582,-0.0007844991,0.0031268727,0.008447621
-0.031111917,-0.013233015,-0.033987973,-0.038059704,6.619567e-05,0.025343534,0.008283529,-0.052420456,-0.015209578,0.008358239,-0.022118794,-0.061404206,0.0015962857,0.016290393,-0.0019175045,-0.012083693,-0.010004695,0.009819724,-0.015629632,-0.008712481
-0.02261673,-0.031853702,0.00019131135,-0.028667575,-0.011303973,0.008977023,-0.0007883888,0.024204329,0.0123616755,-0.027740076,-0.024096083,-0.03989563,-0.010130402,-0.0026032755,-0.025016252,-0.0149527155,-0.01166016,-0.008448323,-0.020317912,0.0025064368
0.016070899,-0.027873687,0.0007910887,-0.017316436,-0.015922323,-0.0024897452,-0.0028814673,-0.00087574497,-0.0054987725,-0.016290821,-0.007152397,0.010797295,-0.01109263,0.012759652,-0.014134171,-0.003924582,-0.004883413,-0.020293789,-0.022165742,0.006659286
0.0045228745,0.028170206,0.004820976,0.019875698,0.0060814945,0.0002865414,0.003754671,-0.029306455,-0.014048926,0.013217332,0.010766089,0.003946501,0.0045460146,0.0036339392,0.010668811,0.0064184824,0.004729797,0.0062905294,0.0062892092,-0.013929941
-0.006525339,0.001953274,0.019820072,0.009164261,0.0052541154,-0.0023679107,0.00075884035,0.0857428,0.016059184,0.011721418,0.01607413,0.02537276,0.008003442,0.0013075715,0.014314935,0.027008628,0.025207913,0.0122223385,0.023367459,0.015404641
-0.0018886477,-0.009921672,-0.023018273,-0.036137223,-0.023110794,-0.0005277323,-0.005912841,-0.07394237,-0.07553358,-0.020517824,-0.014881093,-0.035404433,-0.01961832,0.0057422537,-0.028565906,-0.030890541,-0.024574673,-0.023960644,-0.026036005,-0.011363528
-0.021243883,-0.016220313,-0.016030142,-0.018994289,-0.017939465,-0.0026557734,0.0017725957,-0.024345106,-0.011650289,-0.009680392,-0.019590402,0.003063973,-0.0101659745,-0.007572633,-0.010643655,-0.011840478,-0.009077689,-0.008118342,-0.02149063,-0.0072215386
0.026816614,0.007358178,-0.0008719191,0.0010756385,0.009125194,0.015745232,0.009559409,-0.001773302,0.0071174605,0.010637849,0.0020921407,0.00605162,0.010192693,0.015746353,0.010378195,0.006286153,0.009700359,0.0053500463,0.0049741883,-0.0016463818
0.01066636,-0.006029628,-0.000748178,0.009614782,0.009202351,0.011736356,0.008324806,-0.0013788552,0.008780758,0.006738065,-0.0050815158,0.017530689,0.009614183,0.010957474,0.008689286,0.005062414,0.0060279313,0.012095225,0.0033658894,0.012127221
0.013341932,0.010624417,0.012597413,0.010911652,0.012787724,0.0051047294,0.0018562966,0.029576637,0.024210528,0.011519887,0.0069012074,0.020722976,0.011984658,0.006513971,0.013209691,0.017859312,0.015992718,0.012137825,0.014445036,0.0071400073
