Date,vix_level,vix_change,term_spread,term_level,credit_spread,credit_level,em_spread,usd_5d,usd_20d,commodity_5d,commodity_20d,oil_gold_ratio,spx_5d,spx_20d,spx_60d,small_large,realized_vol_20d,vix_rv_spread,reits_20d
2010-05-27,29.68000030517578,-5.340000152587891,-0.022232599954672094,1.1386257661120598,0.018902689162108115,0.8063906131674274,0.011507743042745287,0.004374658332799594,0.048790194444806596,0.04101009558938945,-0.09057913811445732,-0.19504896719830334,0.02950283769488446,-0.08726713839370122,-0.013808171329662335,-0.007893979046414687,0.32156021348793845,-0.024760210436180652,-0.0735950542753694
2010-05-28,32.06999969482422,2.3899993896484375,0.0026598645942521827,1.141034616593112,0.002982645360889901,0.8048503294194568,0.003683787215778686,0.01430869454239007,0.055998445878023696,0.022100326621142714,-0.10699858120453043,-0.20077216307270196,0.0023801011989714356,-0.08278890346147866,-0.02946023253123895,0.004431192757343397,0.31959316678142025,0.0011068301668219482,-0.054821721011364885
2010-06-01,35.540000915527344,3.470001220703125,0.004455634553484203,1.1438584961649159,-0.007329608445654573,0.8031574736537632,0.0027794501176691307,0.004745000575966727,0.05015202757694152,0.004185086606020105,-0.13074330038739115,-0.22760821335131298,-0.001672554812524877,-0.11263428450017775,-0.060619162724089105,-0.01875446562545853,0.31605414790031666,0.03934586125495676,-0.1085731977149197
2010-06-02,30.170000076293945,-5.370000839233398,-0.008828137729414355,1.145218397223204,0.0016122144384166843,0.8020044546875258,-0.008250412907335197,0.0015798153368500147,0.03862109128451661,0.024131033818633418,-0.09150988724967433,-0.18375597433707902,0.02301272417527417,-0.06313261193245812,-0.0350881484130358,-0.008268931744028069,0.32697775696536746,-0.025277756202428003,-0.06614305923044995
2010-06-03,29.459999084472656,-0.7100009918212891,-0.007084800036066561,1.1459182528267604,0.0035911962181584788,0.8013808357179828,0.011595780410154893,0.0,0.034348372828452337,0.01887281978057153,-0.06316960774238838,-0.1274747868066527,0.03249781996238593,-0.05372012439802821,-0.03331124738051382,0.009866267995379194,0.3276083918511353,-0.03300840100640878,-0.055443680180229556
2010-06-04,35.47999954223633,6.020000457763672,0.024259630156873137,1.1464040814596372,-0.011687996291576202,0.8006351167622986,-0.010792357757441636,0.022367017634954352,0.037964266249898855,-0.04148058389860916,-0.07477999853170128,-0.12099374989550049,-0.036220545535074054,-0.0557115538068253,-0.07352606332852027,-0.0014643649147100465,0.3301812344567216,0.024618760965641695,-0.07177035433885907
2010-06-07,36.56999969482422,1.0900001525878906,0.007997937938415935,1.1480601769626944,-0.011123285343575786,0.7995868560468218,-0.007411369162114063,0.019152423239439397,0.04473332963188606,-0.030985053042567934,-0.06764546625342681,-0.1262400039680951,-0.03612051301672163,-0.05325368240432502,-0.09022136792374771,-0.0008135777755519311,0.32909004933955355,0.03660994760868863,-0.0602047981354356
2010-06-08,33.70000076293945,-2.8699989318847656,-0.0048656894613718004,1.150540401667928,0.0015653835493830575,0.79810382306668,-0.0024717003863211984,0.015655882024437736,0.044063513215187984,-0.004185086606020148,-0.07882325215793529,-0.13378569748636793,-0.00849872989513367,-0.08569744544781774,-0.07965300454830637,-0.02348512369451207,0.286670676315778,0.050329331313616554,-0.10629463141404234
2010-06-09,33.72999954223633,0.029998779296875,-0.0012418057436246297,1.1531250197117981,0.0017863123864489206,0.7967803058362017,0.0029829045809763796,0.012159375830049867,0.03571806772996501,-0.011528834456679361,-0.072450129807049,-0.07567561788595212,-0.039565181581092616,-0.08821290496509063,-0.08527321784260739,-0.02696520174186942,0.28664215450622627,0.05065784091613701,-0.10626799526739561
2010-06-10,30.56999969482422,-3.1599998474121094,-0.016716908665360707,1.1551526936486405,0.014310028016432011,0.7955113864426495,0.008880838302555372,-0.0035398328128547533,0.0223116617386174,-0.0004561107853230967,-0.06405371890110254,-0.035077824583329975,-0.014191064626172272,-0.07328958814585397,-0.06439537674326345,-0.03810858388603579,0.3036674978662507,0.00203249908199149,-0.07990259460364574
2010-06-11,28.790000915527344,-1.779998779296875,0.011529259420537674,1.157514912397307,-0.002259768778284871,0.7945268339144556,-5.838667966460813e-05,-0.012102485257886923,0.019834050348375022,0.03241027890881548,-0.054091167457833496,-0.04824601045579602,0.02642186598177032,-0.05593692403993849,-0.06546121953663019,-0.032292751207051,0.3032111020775287,-0.015311092922255298,-0.05164326213339374
2010-06-14,28.579999923706055,-0.21000099182128906,-0.005384671421693812,1.1586713789241383,0.003192649845251012,0.793893349379801,0.004721298212210555,-0.023502859644713252,0.0015866329436463396,0.03325938402928266,-0.025567649405324303,-0.007439741109828812,0.037399747351672494,-0.03921717613228741,-0.06649987573937435,-0.023215061535049257,0.2976513975212689,-0.011851398284208337,-0.007086655952368568
2010-06-15,25.8700008392334,-2.7099990844726562,-0.003658931390438297,1.1598054823553425,0.010901350384739428,0.7938170589468566,0.00424898863255737,-0.02875910377507011,-0.006771588231019259,0.04197697084400708,0.019856186195703607,0.02583748726177859,0.04922773414000319,-0.01726085761504667,-0.03483267619954237,-0.022252690236376396,0.31003120018893926,-0.05133119179660528,0.01361890247974927
2010-06-16,25.920000076293945,0.049999237060546875,0.005444009257961875,1.160449639684503,-0.00021879415883533314,0.7939450127107734,0.0010974494628250174,-0.021675695408929118,-0.014240695834084549,0.03955964086777906,0.023456215494742055,0.05295041900130126,0.05423094668269583,-0.003922294565044707,-0.04052181906506859,-0.020814183821108757,0.30630146367913513,-0.04710146291619566,0.03008937410807375
2010-06-17,25.049999237060547,-0.8700008392333984,0.0075101466272364656,1.1613119206287754,0.0008845226919804161,0.7943654341133406,-0.004557729619531003,-0.01708757644325645,-0.01076345053428084,0.023445638893476364,0.0330721627344215,0.0033071284000205647,0.02702498827715868,0.0033943511896104366,-0.045924028580136736,-0.015010248910074554,0.30565488573600447,-0.05515489336539897,0.04151952355408443
2010-06-18,23.950000762939453,-1.0999984741210938,-0.0017556898848593546,1.1609304690884819,0.0043919397851110474,0.7960660140393709,0.004732530643367691,-0.020635595504232062,-0.005996404794364924,0.020293767551854053,0.05223355815145015,0.03710832330290259,0.01851823856781886,0.03822239670939992,-0.04472016957229993,0.002724358941816364,0.2701697103292456,-0.03066970269985106,0.09108330749030588
2010-06-21,24.8799991607666,0.9299983978271484,-0.002989534356002111,1.160273623079679,0.0010550173860598383,0.7969629120988448,0.00016395510175604752,-0.007958611632757405,0.0019996465043588016,0.01353807856904012,0.037912736176897624,0.047809065582391064,0.01720123414694697,0.020860569680869395,-0.045960888606482495,-0.005004147919950502,0.26644866800893424,-0.017648676401268215,0.050227389050028215
2010-06-22,27.049999237060547,2.1700000762939453,0.011361384873110622,1.1604758929425842,-0.012045302471289304,0.797417532624229,-0.007265240463006318,0.001996376662579921,-0.006361844512085763,-0.005376309254918726,0.036600661589088535,0.04667303226213382,-0.021935259663005573,0.017121189769339004,-0.06201413669173673,-0.008590652350437744,0.2693613116692188,0.001138680701386674,0.04266543586530468
2010-06-23,26.90999984741211,-0.1399993896484375,0.006059672863647802,1.1607416869253053,-0.004883654612931158,0.7975337193620293,-0.003222063724675787,-0.00519278454287254,-0.013129288784901879,-0.0243694784857087,0.027792361744024344,0.04313033880659578,-0.024685874881822657,0.012992614395054726,-0.0714494599198664,-0.0070901858407024345,0.2697262486358386,-0.0006262501617175231,0.03728934182186999
2010-06-24,29.739999771118164,2.8299999237060547,-0.006200916305411711,1.1607603440592122,-0.0028931162144208754,0.7980366947185923,0.0009129565948630988,0.0008012240165997193,-0.019826185239511428,-0.022533625265037643,0.01932872262368706,0.030612455303484998,-0.0430017178212013,0.002330025792170888,-0.08884055295969992,-0.014997292872077225,0.2758238088229176,0.021576188888264014,0.0085873360505029
2010-06-25,28.530000686645508,-1.2099990844726562,0.0036894856424005483,1.1622863778341646,0.0028851567682660964,0.7979056011953535,-0.0019657822049254777,-0.00442036521816429,-0.014791428345328941,-0.0026821413597861356,0.008541321202274311,0.00488844640123598,-0.035158452754996336,-0.02643889374048095,-0.08124711094845498,-0.011215522746671019,0.24789374335433348,0.03740626351212159,-0.01993826324031259
2010-06-28,29.0,0.4699993133544922,0.008750742934824684,1.164177424473037,-0.003259299804416549,0.7975253201160328,-0.002579523055663662,-0.002800626055138471,-0.015109674093169724,-0.009457358721622736,0.006355050834132121,0.015493086365657938,-0.03544725589156218,-0.016966787409664248,-0.0912184300735242,-0.013531290525406376,0.24441923518152003,0.045580764818479946,-0.01896267420620076
2010-06-29,34.130001068115234,5.130001068115234,0.010367621432548423,1.166430945741236,-0.009600524065999714,0.7970583431538351,-1.9085456966069217e-05,0.0003988127254416615,-0.01070803236261092,-0.03520365612580317,-0.002788081142734771,0.018287987521617755,-0.050155526413160685,-0.03136178183129671,-0.13069658266442508,-0.006875541368492388,0.2617373684307344,0.07956264225041793,-0.03121648348435582
2010-06-30,34.540000915527344,0.4099998474121094,0.0069431686786980825,1.169611011984252,-0.005502487694129353,0.7963111584909373,-0.002335282310849616,0.00359785136390143,-0.011111252757850387,-0.014726437399198723,-0.011065109473807722,-0.010662277764171946,-0.056593137041350626,-0.06661324682157002,-0.14259693422889588,-0.011262407218690235,0.2421987768331814,0.10320123232209202,-0.06132026168644879
2010-07-01,32.86000061035156,-1.6800003051757812,-0.00028574649880931213,1.1731783163807523,0.0003600932425635523,0.7954345739041778,-0.0035133682393623596,-0.014928618347646144,-0.03475480358715749,-0.03242529359105965,-0.031969390747944026,-0.03303045377613589,-0.04435017440133746,-0.07451796857155248,-0.1413346396585238,-0.023365720675628948,0.2408904786690247,0.08770952743449095,-0.061931500341022794
2010-07-02,30.1200008392334,-2.739999771118164,-0.008004366675588032,1.17486647653207,0.0031068641921259492,0.7951449628498864,0.003935562533105301,-0.010526422335002405,-0.04768486831528572,-0.052377582805633136,-0.002355677704749617,0.0034452115600305255,-0.053995175940341526,-0.04421352414574847,-0.15025717361303467,-0.016430791028747144,0.20938295701783374,0.09181705137450022,-0.023059568402488535
2010-07-06,29.649999618530273,-0.470001220703125,0.00820123974325243,1.1765804857838833,0.003714693969487767,0.7954391643892025,-0.0026177712122817665,-0.01900964520329896,-0.05327174253590809,-0.03875024210513517,-0.0014101382284351636,0.0433830053396802,-0.044303785207743335,-0.025150059600685913,-0.15026863758889322,-0.022477944310372353,0.20785196389379076,0.088648032291512,-0.04014654014192973
2010-07-07,26.84000015258789,-2.809999465942383,-0.011660461767404156,1.177878650994177,0.011346649848769567,0.7961219125665491,0.0033065397849969423,-0.027077834568868073,-0.05344174895591668,0.011566171161121545,0.012963176624406958,0.04202003133244725,0.018068212418635175,-0.0047948395175279645,-0.12084641001906732,-0.008051925167784052,0.2342118729017731,0.03418812862410581,-0.01046239218065926
2010-07-08,25.709999084472656,-1.1300010681152344,-0.006511944355387516,1.1788614135403,0.007113966660053189,0.7970192468696827,0.007198615216132807,-0.02750983852666625,-0.05078046711456644,0.01700803293591036,0.01747175791878202,0.037064272750455096,0.037460434303819276,0.010412369063341871,-0.11175100812423448,-0.009605343967130371,0.23601573618111976,0.021084254663606805,-0.004019944985275444
2010-07-09,24.979999542236328,-0.7299995422363281,-0.005371260810803328,1.1804942449590976,-0.001103276973370727,0.7973064796015163,0.0034038349287565653,-0.006525302290037473,-0.037740273064340316,0.034246742551345445,0.0027334625887244636,-0.007276955021717657,0.04936458663933449,-0.010962317306045759,-0.11559880245611596,-0.006832043764512073,0.2131170644593374,0.036682930963025884,-0.033754992784929536
2010-07-12,24.43000030517578,-0.5499992370605469,-0.0005223151780415033,1.1814302328760442,-0.0020122193400680726,0.7976029722958072,-0.004170282879285286,-0.0024449672340956232,-0.038027350291494406,0.0246925555366853,-0.010073401076879929,0.009308915152618225,0.05547730712026592,-0.015158083007252927,-0.11577542483981436,-0.027468530037115465,0.21222764421517915,0.03207235883657866,-0.04249008983161001
2010-07-13,24.559999465942383,0.12999916076660156,-0.00789268487165183,1.1822141116290532,0.007158167690177747,0.7980599786757214,0.007748613905725588,-0.007788542668328907,-0.037557425559523724,0.03784483427390743,0.0031753120161894877,0.022544515973148993,0.06391862152854483,0.0013688145761864316,-0.08475943819795936,-0.01912306813633828,0.21939544041112016,0.026204554248303674,-0.030487730292810235
2010-07-14,24.889999389648438,0.3299999237060547,0.008946193731167583,1.1837353890695408,-0.005346685349663379,0.7978650751283768,-0.003004180473337151,-0.006576260770336348,-0.031258905951182914,0.013705154659146063,-0.015308639560454224,0.006191472054858371,0.032817191142238016,-0.021205382515293157,-0.0886136454946899,-0.02492369757160883,0.20281319074165907,0.0460868031548253,-0.0584891941109789
2010-07-15,25.139999389648438,0.25,0.009680376239139928,1.1855172321526193,-0.00025659070132577925,0.7976686988213892,-0.003077296956672611,-0.016960069829842363,-0.04606484153547966,0.01403052942343246,-0.008057353525564515,-0.008334479378844128,0.023243959185851502,-0.02057461843350246,-0.0972312572064465,-0.030182072910477864,0.20285454595319935,0.048545447943285025,-0.05264894881132018
